"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5" "Veh_72h" "Veh_72h.1" "Veh_72h.2" "Veh_72h.3" "Veh_72h.4" "Veh_72h.5"
"N-glycolylneuraminate" 5.33711168665674 5.16531556476322 5.43213194645863 5.51499907807868 5.53181600308232 5.26190253565035 5.44880831303734 5.27925846044933 5.61795704230021 5.38039758644314 5.49758336375782 5.24022715192657 5.44433214754123 5.17356210566167 5.27625954589567 5.28519712281097 5.26966001905536 5.25954848820182 5.54565342409633 5.23730239638512 5.53478102036838 5.44245781860813 5.49993439512071 5.44653716707364 5.5900723921736 5.10289999594575 5.47860833590381 5.47782135189048 5.51272841031938 5.23972230359128 5.33574867030339 5.54059222480595 5.35709401660814 5.57023228489742 5.48577819329192 5.45776839031302 5.31418333913738 5.0899015805756 5.48820935099636 5.47766812131321 5.50513912082214 5.60170263713453 5.23479052972654 5.23263023464861 5.33730348637032 5.18728941153751 5.50245853008466 5.35183301173005 5.48899888013513 5.5250785121663 5.35361621612167 5.36250697852284 5.42330978427105 5.26708955680888
"N-methylpipecolate" 5.51304704604998 5.73296922071101 5.58771994258983 5.69692662646936 5.87195044417954 5.57221269359336 5.70493171554273 5.61711466930427 5.68316235424255 5.61721324008792 5.55314239650321 5.59134291173446 5.72977609868313 5.47904381284293 5.62517864295074 NA 5.56806202310483 NA 5.72043881636264 5.56593160110296 5.52131856619221 5.77494593893527 5.60388993901394 5.659980816761 5.75914032870925 5.75166933163304 5.69994693589674 5.83686253488179 5.67510530534951 5.6704397575297 5.52066821600686 5.44147046954335 5.69501648717628 5.60436647387001 5.72098161585957 5.23994730850882 5.72697402673516 5.58711803464247 5.56877297364513 5.56221908762079 5.75368568426318 5.76129095743231 5.6575921717951 5.31472652574841 5.56162603796589 5.75719098125157 5.70830614964341 5.47611687395955 5.65520664827753 5.44731000781655 5.61905365768417 5.7896321758313 5.54896032118301 5.51351058338535
"N-methylproline" 6.42357057202263 6.54330537438545 6.53719653796147 6.50288248067083 6.49410628999084 6.45379473215223 6.51359777433979 6.47158740013149 6.49921968976378 6.41587840935386 6.54080918650852 6.51703759582484 6.57403867962363 6.53475363801738 6.44182815231214 6.41344863952643 6.36645508448962 6.34993304064157 6.60003821188661 6.53970223624657 6.5156437920859 6.55726014922007 6.49215698496771 6.60287678212679 6.52849903714919 6.52759639317954 6.51924412486804 6.53923698388088 6.54006118067518 6.50673118546599 6.38045256999819 6.48973227818986 6.3770192377054 6.55534467043164 6.49350670598204 6.51036629611233 6.46276744029691 6.42646164811246 6.56585619764383 6.55392111672412 6.58391018446168 6.58561208577877 6.4470877630149 6.32817035766872 6.4521134910854 6.55128405602257 6.48947950763058 6.38150640142038 6.49788666859962 6.40417185385469 6.37954408750994 6.52731121544029 6.38489706206939 6.43876900875144
"N1-methylinosine" 5.65913528884497 5.50201174681058 5.86039011878215 5.89646393475413 5.84787051753725 5.55924570764361 5.82364178495456 5.52039574791069 5.827584428176 5.62788280991477 5.87231888412759 5.59761182848029 5.82268643785581 5.52539987584354 5.75669847180219 5.68027748271756 5.73436211537789 5.70674337850674 5.78602344005569 5.60690027338626 5.85353881956901 5.85452040280878 5.91631547866084 5.85614561407015 5.80757967287034 5.57859795576244 5.86362200381689 5.76743788031503 5.84764482992693 5.54422436222823 5.68135251108024 5.93004079871275 5.65525275835429 5.78506633056559 5.81514589543637 5.88126822056646 5.5059188129166 5.58404272988835 5.86911667514541 5.83974633459612 5.86774553586873 5.82821570967109 5.54477227097716 5.68771351944324 5.71802062615525 5.54222147476412 5.82351856928626 5.67572061515344 5.88111178162427 5.51713121097586 5.50763327245509 5.60146568717582 5.62361415126263 5.58301390433809
"N2,N2-dimethylguanosine" 5.3101982106094 5.14086614117239 5.30435694444425 5.33392664828657 5.48786630469142 5.22881340933115 5.35127631059324 5.22400962573615 5.52358780332098 5.27674664468951 5.48299356945516 5.24801006941949 5.48252915440038 5.23391705661594 5.21840945225069 5.30102999566398 5.2460379450522 5.18589330128367 5.50579144588306 5.28664505721534 5.5764208291907 5.59426986972253 5.58046307852096 5.52722505803004 5.47729783190737 5.32127315735716 5.52156954755729 5.38605463432 5.53454390295391 5.24960188023075 5.23420334422168 5.55598993756561 5.44736892316385 5.62401793145601 5.54704206164979 5.67689288221014 5.37568007112417 5.46059869268475 5.56552315663788 5.41400512909183 5.65119754573579 5.71987878267691 5.2325539717229 5.35368931574539 5.36196380151207 5.22257081504228 5.63419503820786 5.50801903865647 5.68519696191828 5.42639087842062 5.4563311059446 5.45418453542197 5.41962205574212 5.52157085437229
"N2-acetyllysine/N6-acetyllysine" 6.03129128993461 6.10191196459515 6.12238497436996 6.07397994771253 6.06833060245135 6.02517227868286 6.12426255684826 6.11081016819986 6.16338651738768 6.02454107981147 6.14924929661299 6.10738568764297 6.23279644142216 6.16548055606147 6.06438497668994 6.03280041748395 6.09434253328199 6.11311606905876 6.23630544155249 6.20584315158395 6.27658564086813 6.11744729843768 6.2366964400358 6.19344491157951 6.18454295052751 6.13321530231361 6.17999045973792 6.05707548792226 6.15101325753787 6.18293053429723 6.08092973788284 6.14171559940908 6.19236447498436 6.27769560624886 6.2509844621431 6.36677697304373 6.05496448405424 6.24304698265232 6.27711229892004 6.1638635527633 6.26298283413731 6.25820181233994 6.08029775600084 6.07958025171063 6.19418037564083 6.02516613107205 6.12337921130588 6.153506634485 6.19791320195525 6.12998297427733 6.17730240839666 6.20348381840166 6.23378448967789 6.35256530059476
"N6,N6,N6-trimethyllysine" 7.41957373164086 7.42733349496275 7.39052632488146 7.41215715777034 7.42112643405838 7.39924478667543 7.44871268745009 7.39387985705777 7.40919084280734 7.45889753234308 7.41109979014737 7.42117962452547 7.46027215848494 7.40765751852348 7.40653922668816 7.40798806933364 7.38668947826524 7.38719093088518 7.49073395102739 7.44187597810129 7.43092680501363 7.44588231173484 7.41952841051496 7.45850471547466 7.40494849881855 7.42882040543524 7.39397411470272 7.40622758030487 7.44650405008013 7.44441453865115 7.4363589101563 7.41973943909636 7.41485005765392 7.42158494252187 7.40682341836666 7.41526035517415 7.42360132548023 7.41181990660101 7.47541809084724 7.46354341290221 7.45645661811762 7.40597441174989 7.38451534370359 7.31435997037486 7.46046462463846 7.44259793752827 7.39011814802882 7.42264239188462 7.40401517263213 7.42370617872663 7.38047278917338 7.45632688412072 7.40649324003093 7.43631203137429
"N6-carbamoylthreonyladenosine" 4.87570932605157 4.91615905462325 4.89541702062917 4.961648860943 4.82210921016238 4.89422742211226 4.92900487130368 4.91310887604588 4.92299000128368 4.92734469475793 4.88842101358883 4.86436273110583 4.96175321418678 4.92086912919057 4.94616231106482 4.98323375651623 4.91873784899442 4.92859554083178 5.00422246377678 4.88227402066636 4.90464523039295 4.84021277219474 4.98219431991485 4.95989958786594 4.86716685440431 4.94189388060947 4.9043638569507 4.88680082478002 4.95680211475213 4.91750025807603 4.95944209462407 4.93865979757955 4.98983677248115 4.96405210008578 4.9580332325663 4.92566268658445 4.93954920292944 4.93954920292944 4.96644211366617 5.00931489188874 5.00718428025511 4.97351115718735 4.99772267946188 5.02127614928159 4.91289662905305 4.89972203659712 4.90964159607859 4.9432124791819 4.97248517689723 4.96484395479788 4.97820791635586 4.99163801686169 4.95795190445934 4.98209476505881
"nicotinamide" 7.72301928656601 7.71163290282838 7.81089713858016 7.82335960203514 7.78515180898577 7.81582752198322 7.81503205395077 7.72105030556856 7.82364783400879 7.67460456494817 7.81892076301279 7.78473280388094 7.75436329108743 7.66881757348099 7.66080471045488 7.69763585440426 7.63828034601337 7.65711511948719 7.76639856870294 7.77550719523445 7.82239774994427 7.76160336387857 7.79443456170833 7.77148717740264 7.7469040314505 7.70142429010987 7.80633072943063 7.77847253838061 7.78616589385496 7.74407845910035 7.5941142475376 7.77507405261594 7.64975064751114 7.69817218524893 7.75773121726888 7.77280555806169 7.61335729749717 7.65249667008126 7.73453005134093 7.74407106846897 7.74504610845255 7.74452144799291 7.59730893080401 7.64510513826888 7.61625073590508 7.60784534819937 7.78468181159175 7.65994109763937 7.74069426911213 7.64474841352958 7.57341990688649 7.60880534698668 7.66855576158165 7.60051772561228
"nicotinamide riboside" 5.1476979611496 5.1782774865886 5.38219180643074 5.27132339551252 5.44987163173906 5.34845284850779 5.49071958431161 5.09212386924425 5.46824243710577 5.23617940053714 5.51198089924708 5.29386396920406 5.54659324596915 5.22847478814023 5.19843713532556 5.23865569567755 5.2858744756628 5.25119518448836 5.45015207424473 5.33723756477252 5.55387453476931 5.56812777033194 5.51216255597569 5.5654404766253 5.5060881261299 5.1306103420805 5.51778423888773 5.4542287917773 5.51438170621135 5.3328927164899 5.30757732680913 5.45361643287537 5.38325868170817 5.48570155634485 5.50402478500053 5.50157271388178 5.21435101502469 5.28263797102032 5.51106745771002 5.44416819300483 5.51374748895552 5.51411722920934 NA 5.21421843759724 5.33986466914789 NA 5.57643580186399 5.17584798602301 5.50657402698201 5.28081502823509 5.28986085881693 5.30637998726895 5.31281393956209 5.32734871557242
"O-methylcatechol sulfate" 4.84298970456615 4.77991379985026 4.64520605086035 4.64601140959124 4.82650240460021 4.75862428516012 4.8324897522329 4.49989318614924 4.85680740662662 4.86309673015944 NA 4.88158435207237 4.85655973024534 4.86175538483646 4.83162025512168 4.92425343443046 4.92406725724399 4.89590850705862 4.89794033001497 4.88585291580229 4.7979458124825 4.92324401863028 4.93348728784871 4.83788502067382 4.90000096515347 4.8782057255345 4.98888878839237 4.87977805208533 4.85854321268701 4.9713871920234 4.87708325665065 4.84929654083473 4.97882394670976 4.93472563892274 5.02086656042275 4.96108396972024 4.98843409041345 4.91497747244433 4.91529428302269 4.98211739316648 5.0510173875865 4.96795493656278 4.96903830346546 4.874690507222 4.95466694546448 4.87658729572401 4.86691321733592 4.95575988626283 5.00176399124924 5.01982637332615 5.0874797196509 5.1063915038178 5.03356045630725 5.12650804389724
"octanoylcarnitine" NA 4.69050617963605 4.92316627399626 4.82101540905668 NA 4.58016058341998 NA 4.70548738871073 4.67763432335894 4.74594874943724 4.6626350789382 4.63126108338326 4.82348075005951 4.64243484078961 4.64099791036658 4.58094777268788 4.72029163965499 NA 4.74999125350213 4.71266653442045 NA 4.52692053263865 4.72095271670158 NA NA 4.63196096136807 NA 4.68469279339858 NA 4.76883781598474 NA 4.76385459062229 4.8931789839827 NA 4.71375087373644 4.46788915926112 4.73076613059001 4.5017163716336 4.71962127234036 NA 4.8572420089881 NA 4.78225040347894 NA 4.71430460682679 4.8708426604757 4.61177639699731 4.58940220174421 4.76604086038139 4.87289598336456 4.83207440093222 NA 4.52236597519781 4.79587306857677
"ophthalmate" 4.8746557325981 5.29925444959576 5.33698377310623 5.22818469797617 5.24441567699341 4.98656573133213 5.34740222906937 5.12652102554341 5.36196380151207 5.33088636945584 5.34608096616445 4.99391655461628 5.44187101677379 5.17348346896029 4.99639783005195 5.00425686981214 5.07875397970002 4.85434855806079 5.27621126579133 5.1385900270814 5.10309527763649 5.27826874919487 5.20777704455451 5.1071149573376 5.21809415967684 5.07323064060046 5.12774927964743 5.2639010611979 5.23659015956701 4.94125793740174 4.97748582112031 5.10174020214387 4.69984639433327 5.30746394600227 5.1231817232753 4.97295687424698 4.94216189010351 5.11687660457926 4.78510907187868 5.09213089490095 5.23097231391845 4.95992816519826 4.88365008090109 4.9006401839826 4.63276088847944 4.63835944840148 5.03119025221217 NA 5.26182886740886 5.09410760867549 NA 4.97712432277136 4.96802038882835 NA
"ornithine" 7.93463703976742 8.08437154294137 8.0884082794367 8.07992655036547 8.10808381330117 8.10501474525925 8.08528364088236 8.05907797880241 8.09041788339977 8.00190711913697 8.09241747290532 8.12519242076746 8.34932018144695 8.37116155628095 8.32869746405172 8.26778623565384 8.28658180871733 8.36574980050517 8.39400892314243 8.34469624416523 8.37170041424286 8.34957570669354 8.34568792452021 8.36122409471461 8.32562851600628 8.33537900237581 8.35898301942602 8.33609318676851 8.34544738379445 8.34556815684633 8.46739213280858 8.49302976354986 8.45058517762671 8.5079729913281 8.52074995453616 8.51195228672924 8.40198039850645 8.43559105131648 8.55070596596007 8.52342396015852 8.53698432707067 8.53304107662389 8.36938496918928 8.46787299916579 8.50835468390042 8.50380192283412 8.4817989993181 8.42694220593642 8.58951881770188 8.63173217464842 8.51901724021855 8.61725746802829 8.48641370186916 8.55415332115681
"orotate" 5.33707971180093 5.35574452693389 5.19409788557895 5.37034651951123 5.27358225882308 5.27593987772928 5.29826780321688 5.35334487046548 5.29608135187724 5.41339197898737 5.33621349713764 5.31902273343041 5.46743790574531 5.55364761891733 5.71235670653694 5.61897638944652 5.68753609535697 5.69497002849023 5.5429871684208 5.57729069102052 5.47208914134102 5.46843299910481 5.52030663471218 5.56542866390989 5.42602138728607 5.54368197112984 5.41207564408645 5.48493870764713 5.49259837115699 5.48630860424988 5.91695954140675 5.82648751039991 5.81799152257189 5.85191235616903 5.82029080589138 5.8308964788559 5.81001464382991 5.79845658500499 5.83681637467811 5.85603551969492 5.8898729142707 5.82614026603942 5.67531906613773 5.65151254723175 5.67375701604313 5.67066880577964 5.60149177974355 5.61848949226072 5.88025093088688 5.84699300754343 5.93121879036638 6.00625718838559 5.91419025431674 5.98379627360358
"p-aminobenzoate (PABA)" 6.61938742378047 6.63311845502896 6.80819523537403 6.7417869693497 6.78564547372932 6.55261517298677 6.70819749123395 6.65605870146895 6.76246841637357 6.53473664995036 6.7700135296588 6.59811195245928 6.66868748819235 6.39023879531386 6.50243749922538 6.41017419968678 6.35360967502929 6.49711798591893 6.67641044876242 6.59853423023769 6.68380566978151 6.63540733643458 6.65291013957751 6.65678620047174 6.53162335980143 6.51099462068965 6.64923055708751 6.5673122708352 6.56034249532422 6.55617701979106 5.87186645209601 6.23024143233912 6.08926873944359 6.24305442748361 6.24687436356513 6.27067091863962 6.22356342918239 6.26602438099738 6.20440760748498 6.14884009468183 6.29454249656583 6.18623652728964 5.92554104153234 5.96966048360835 6.21701886858353 6.03601574027302 6.16013855808604 6.05769462494014 5.82753856320069 5.8055008581584 5.46437924587944 5.36816039100161 5.61264507216363 5.39595684192038
"p-cresol sulfate" 6.78841904372487 6.73815005702801 6.74534645309224 6.76446479368053 6.76052976202081 6.74391823271205 6.79016372761102 6.73475895759562 6.81976550080412 6.76964963491359 6.76884750351221 6.80725569096061 6.76902117678364 6.75407911203867 6.78193314775573 6.75137018846871 6.75710574412421 6.75837929039612 6.81975655617802 6.80008187060024 6.75906462521752 6.75410443535216 6.76206667024212 6.77067310435769 6.74963043372347 6.74189289214648 6.80627964670062 6.73150850595217 6.76323364074016 6.79878381327067 6.72972034734317 6.7517958686558 6.80036049435761 6.77306838843806 6.75069133083078 6.77190841685302 6.76585266254943 6.73823346263875 6.76711146926593 6.781532642922 6.78057737881264 6.77592282380489 6.72036473814181 6.76408238642456 6.76951453554663 6.77034130504819 6.72005886636431 6.74575639558657 6.73158787887056 6.7293789672097 6.78304779081847 6.78524097354112 6.75118253202711 6.78042014781153
"palmitoyl dihydrosphingomyelin (d18:0/16:0)*" 5.52220419665919 5.23156897744254 5.22027287937597 5.253381626465 NA NA 5.33163376508993 5.25975151493727 5.15077178568395 NA 5.39382956391819 5.32233302363438 5.21468757984879 5.20311723426784 5.33343115189654 5.16129311742025 5.16477504650872 5.29533394769282 NA 5.47285441042399 5.06694058537941 NA 5.23632056401648 5.19569213732275 NA 5.04072493782595 5.18605462016576 5.1418509576737 5.16445992889479 5.1366317971687 5.33026966108525 5.20212579963942 5.16915108490313 5.22813590271895 5.08408272484696 5.16127214735804 NA NA 5.26595399823475 5.27055772910992 5.27883588053369 5.00524487944537 NA 5.22834388648191 NA 5.215563544678 5.17502448080971 5.34609858337099 NA 5.17013845217273 5.20786585760749 5.14989005650648 NA 5.17560167809031
"palmitoyl sphingomyelin (d18:1/16:0)" 6.74234328696478 6.62287408405968 6.59760031073312 6.63421762351489 6.54953353805564 6.5741507691265 6.62737333376827 6.59313215326158 6.60057825949841 6.70385894387402 6.59908238145054 6.63408683426263 6.62926348438684 6.60886328309007 6.69162600887396 6.57073762827916 6.6332097208096 6.70697776925234 6.66797659235876 6.59595628611791 6.61330649622712 6.57338339641989 6.5731363946465 6.63746871475496 6.58234863023587 6.61370559477385 6.57707292883254 6.61931783206907 6.64727917698179 6.65524507368146 6.69511482294389 6.58065622269612 6.63124473942382 6.62194444870956 6.64736575449665 6.54386040195744 6.6504163260162 6.60621997967877 6.62219557283268 6.65339304624184 6.66850630954417 6.5865579381712 6.65594919331278 6.73893269340485 6.72052478416992 6.61542321590074 6.58412918520617 6.61710019639082 6.58777784346386 6.60678064643331 6.61041644273863 6.62001262281595 6.5276488444608 6.67801705782741
"pantothenate" 7.31604150517668 7.33999666025015 7.33177548335355 7.29448712470286 7.34944464524898 7.32883612702366 7.29817054525885 7.33033364471399 7.31011979252637 7.30604225083824 7.30649738249007 7.34943916763386 7.32909822469352 7.34700982716147 7.31683237166991 7.28239301139544 7.34469636984576 7.35598613752026 7.3577805307583 7.32523217113019 7.361264895803 7.34199137022422 7.34038239701076 7.33496993300855 7.3174189320314 7.3313520527864 7.29077837713162 7.26008413028459 7.33301663593092 7.32655180727981 7.26832939820558 7.31017516294579 7.33416468829306 7.3122081707835 7.35051929009339 7.32808157110809 7.28583849676891 7.32052227635578 7.35309246307254 7.32398637550123 7.3541365712947 7.33024651747679 7.27035661684079 7.30244167481066 7.34707752412566 7.31077510915552 7.27351221127361 7.33842947885077 7.28275494091197 7.32093963421844 7.28803197927723 7.3332984804784 7.29143141454664 7.35512005015404
