"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "UT_24h" "UT_24h.1" "UT_24h.2" "UT_24h.3" "UT_24h.4" "UT_24h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5"
"N-acetyltaurine" 6.33944468335346 6.36056634031038 6.31966850726514 6.3376756557469 6.3498049671524 6.3417041189605 6.37851182016489 6.36689939236478 6.39604531093569 6.3758921298735 6.31815707399099 6.38676213781093 6.33639328371074 6.29743745966497 6.36537696353443 6.38254022336425 6.35191143376754 6.35533445365371 6.385297510957 6.33806904170916 6.34993187650722 6.3407236391214 6.31610145322604 6.34261688547158 6.38267519355588 6.38997029083599 6.35311669346085 6.3835078412393 6.35914518335651 6.36901889546933 6.36657311309878 6.36502199158473 6.3730433755813 6.3335262665872 6.33019575963109 6.39835916108953 6.34147785293676 6.33248047334952 6.36906679829919 6.38323460248525 6.33136533680441 6.34600579138609 6.37564148723626 6.34755949639009 6.37049773080891 6.36654398243626 6.35899110663876 6.3534744062428 6.34798730302643 6.3400302472503 6.36979304822967 6.39693406082901 6.34547508678824 6.37015377372577
"N-acetylthreonine" 5.8739642989584 5.58005209045489 5.77900524648981 5.53731023193961 5.87224661992015 5.78780536431146 5.71949535962733 5.703570784669 5.64095125435752 5.39114690641599 5.67594781172512 5.59829357346297 5.78123247092027 5.78353841843076 5.72440368086567 5.86672200684967 5.77349169738091 5.74518413254235 5.88513326871326 5.76742749356548 5.87800101936451 5.52137348076103 5.9357752164011 5.87990691393023 5.8282466692011 5.94593857022571 5.74761919418839 5.76368475042127 5.82321657569891 5.81319856104178 5.74096002564496 5.62176291023686 5.60132106244106 5.813048968975 5.87260257968367 5.75667945947173 5.83632158337003 5.7409158651032 5.67592216645053 5.75250402582388 5.92574719952554 5.5965762050097 5.74993718826276 5.64476738641748 5.96613469006871 5.78954757479529 5.94048859356565 5.84520225818423 5.59632213868033 5.91106541129123 5.99678564655005 5.74453784052133 5.83154665158248 5.86102933207725
"N-acetyltryptophan" 4.83608347776425 4.7911430507906 4.82586084376777 4.86466531127226 4.77084465065634 4.83340850274661 4.81685749450396 4.78038212737524 4.82925873254929 4.81103179819264 4.75448594244128 4.8324003255118 4.77469940407692 4.74051269258895 4.91301337773532 4.77309131024232 4.76888218456798 4.81643354049092 4.78696425943573 4.81191667727644 4.8415283994263 4.84866934740351 4.79096739232069 4.85194289319166 4.90571494838977 4.82154627939321 4.77953155865747 4.81250559661173 4.85836272291552 4.8057250838 4.79701118295324 4.8488600608425 4.83545592569434 4.71175662867817 4.81213761562325 4.8353544179631 4.75550897992894 4.79985037376869 4.85364346532377 4.74591756692192 4.85129504811055 4.81685749450396 4.83163305446393 4.80778525029882 4.88569472962993 4.82519235379955 4.9565045903167 4.84222844105526 4.73162099363705 4.75779066260655 4.89450990088534 4.78478128093069 4.83477664110613 4.83645704265221
"N-acetylvaline" 4.63778982936223 4.6699023648006 NA NA NA NA NA NA NA NA 4.71979517065846 NA NA 4.73066117296116 4.54411767516936 4.53255055663423 NA NA NA NA NA NA NA 4.6736750831543 5.07305816098884 NA NA NA NA 4.70469947501926 NA NA NA NA NA NA NA NA 4.54822967650211 NA 4.64200921226762 NA NA NA 4.76663588631027 4.6296847689762 NA NA NA NA 4.67077447962686 NA NA NA
"N-alpha-acetylornithine" 4.70706746615212 4.89931699791805 5.34873310379829 5.26014296908821 5.37444588379262 5.26206883734017 5.36417751039078 5.0749480250976 5.40193618486225 4.94288072798388 5.41190745695708 5.23395000196658 5.26554654278773 5.46942287056432 5.25916367134022 NA 5.2264890622047 5.52449089052913 5.4284814430311 5.27364008349115 NA 5.30135776428073 NA 5.35843932597932 5.5188954250067 5.35905912751473 5.49224619288504 5.47668094651748 5.51190073241072 5.49341482852681 5.51900849068786 5.33904577788118 5.52077427514253 5.44071392041056 5.44421660506962 5.09407963299383 NA 5.52756417180692 5.28481409738123 5.6224057335802 5.56449325877527 5.62971737014872 5.37473918358261 5.44404010926169 5.57003012304587 5.57764113469553 5.62834600941599 5.65031529567056 5.44998876162101 5.39587132219284 5.43682233700038 5.26883996709683 5.61644820551724 5.32463221992291
"N-delta-acetylornithine" 6.22859000028377 6.27077104116288 6.19182115282184 6.22120264707246 6.22594113394899 6.24466471955665 6.17982342748086 6.33918283109594 6.24862226001403 6.17918714096647 6.23918932707703 6.29126914666491 6.24804392547828 6.2358161979014 6.31604104368304 6.25115816322584 6.29776051109913 6.21226220073018 6.25607930170045 6.33544064892621 6.22607921303956 6.21668779799039 6.23153279300966 6.2309534316939 6.25183233224189 6.30336239707939 6.26128357165242 6.19166810743713 6.25092037253114 6.27860408648693 6.16060357060387 6.29529588359869 6.18942967106353 6.22214292790094 6.27760669332617 6.27683435631772 6.18888687944882 6.24510977155924 6.21373365525833 6.27361695454781 6.2540511456372 6.2024806882318 6.26632179286202 6.27076848017669 6.24473814377442 6.2819693879713 6.30112770093098 6.23328757400842 6.24702979874 6.29166494010879 6.26429564774871 6.27831542828581 6.21339581867621 6.22627141829787
"N-glycolylneuraminate" 5.33711168665674 5.16531556476322 5.43213194645863 5.51499907807868 5.53181600308232 5.26190253565035 5.44880831303734 5.27925846044933 5.61795704230021 5.38039758644314 5.49758336375782 5.24022715192657 5.42464809975026 5.4772066575701 5.28052146222649 5.16535117970059 5.29938089254943 5.55634351553158 5.44433214754123 5.17356210566167 5.27625954589567 5.28519712281097 5.26966001905536 5.25954848820182 5.54565342409633 5.23730239638512 5.53478102036838 5.44245781860813 5.49993439512071 5.44653716707364 5.5900723921736 5.10289999594575 5.47860833590381 5.47782135189048 5.51272841031938 5.23972230359128 5.33574867030339 5.54059222480595 5.35709401660814 5.57023228489742 5.48577819329192 5.45776839031302 5.31418333913738 5.0899015805756 5.48820935099636 5.47766812131321 5.50513912082214 5.60170263713453 5.23479052972654 5.23263023464861 5.33730348637032 5.18728941153751 5.50245853008466 5.35183301173005
"N-methylpipecolate" 5.51304704604998 5.73296922071101 5.58771994258983 5.69692662646936 5.87195044417954 5.57221269359336 5.70493171554273 5.61711466930427 5.68316235424255 5.61721324008792 5.55314239650321 5.59134291173446 5.41133513303114 5.709236030394 5.72214424275381 5.55360513486075 5.31327651564905 5.64029555493535 5.72977609868313 5.47904381284293 5.62517864295074 NA 5.56806202310483 NA 5.72043881636264 5.56593160110296 5.52131856619221 5.77494593893527 5.60388993901394 5.659980816761 5.75914032870925 5.75166933163304 5.69994693589674 5.83686253488179 5.67510530534951 5.6704397575297 5.52066821600686 5.44147046954335 5.69501648717628 5.60436647387001 5.72098161585957 5.23994730850882 5.72697402673516 5.58711803464247 5.56877297364513 5.56221908762079 5.75368568426318 5.76129095743231 5.6575921717951 5.31472652574841 5.56162603796589 5.75719098125157 5.70830614964341 5.47611687395955
"N-methylproline" 6.42357057202263 6.54330537438545 6.53719653796147 6.50288248067083 6.49410628999084 6.45379473215223 6.51359777433979 6.47158740013149 6.49921968976378 6.41587840935386 6.54080918650852 6.51703759582484 6.3186481945474 6.51122152666629 6.55829207202692 6.52032406564392 6.33775966918233 6.52656463842515 6.57403867962363 6.53475363801738 6.44182815231214 6.41344863952643 6.36645508448962 6.34993304064157 6.60003821188661 6.53970223624657 6.5156437920859 6.55726014922007 6.49215698496771 6.60287678212679 6.52849903714919 6.52759639317954 6.51924412486804 6.53923698388088 6.54006118067518 6.50673118546599 6.38045256999819 6.48973227818986 6.3770192377054 6.55534467043164 6.49350670598204 6.51036629611233 6.46276744029691 6.42646164811246 6.56585619764383 6.55392111672412 6.58391018446168 6.58561208577877 6.4470877630149 6.32817035766872 6.4521134910854 6.55128405602257 6.48947950763058 6.38150640142038
"N1-methylinosine" 5.65913528884497 5.50201174681058 5.86039011878215 5.89646393475413 5.84787051753725 5.55924570764361 5.82364178495456 5.52039574791069 5.827584428176 5.62788280991477 5.87231888412759 5.59761182848029 5.62570437405998 5.7754174662634 5.49563729159258 5.60801227821535 5.61061013118689 5.79740258749356 5.82268643785581 5.52539987584354 5.75669847180219 5.68027748271756 5.73436211537789 5.70674337850674 5.78602344005569 5.60690027338626 5.85353881956901 5.85452040280878 5.91631547866084 5.85614561407015 5.80757967287034 5.57859795576244 5.86362200381689 5.76743788031503 5.84764482992693 5.54422436222823 5.68135251108024 5.93004079871275 5.65525275835429 5.78506633056559 5.81514589543637 5.88126822056646 5.5059188129166 5.58404272988835 5.86911667514541 5.83974633459612 5.86774553586873 5.82821570967109 5.54477227097716 5.68771351944324 5.71802062615525 5.54222147476412 5.82351856928626 5.67572061515344
"N2,N2-dimethylguanosine" 5.3101982106094 5.14086614117239 5.30435694444425 5.33392664828657 5.48786630469142 5.22881340933115 5.35127631059324 5.22400962573615 5.52358780332098 5.27674664468951 5.48299356945516 5.24801006941949 5.3078403418481 5.43746199399419 5.29803391021544 5.27002865446413 5.23317893274042 5.63006971412898 5.48252915440038 5.23391705661594 5.21840945225069 5.30102999566398 5.2460379450522 5.18589330128367 5.50579144588306 5.28664505721534 5.5764208291907 5.59426986972253 5.58046307852096 5.52722505803004 5.47729783190737 5.32127315735716 5.52156954755729 5.38605463432 5.53454390295391 5.24960188023075 5.23420334422168 5.55598993756561 5.44736892316385 5.62401793145601 5.54704206164979 5.67689288221014 5.37568007112417 5.46059869268475 5.56552315663788 5.41400512909183 5.65119754573579 5.71987878267691 5.2325539717229 5.35368931574539 5.36196380151207 5.22257081504228 5.63419503820786 5.50801903865647
"N2-acetyllysine/N6-acetyllysine" 6.03129128993461 6.10191196459515 6.12238497436996 6.07397994771253 6.06833060245135 6.02517227868286 6.12426255684826 6.11081016819986 6.16338651738768 6.02454107981147 6.14924929661299 6.10738568764297 5.95598631529629 6.12313822460532 6.07177967841609 6.1728736971083 6.15627043505106 6.22248235713891 6.23279644142216 6.16548055606147 6.06438497668994 6.03280041748395 6.09434253328199 6.11311606905876 6.23630544155249 6.20584315158395 6.27658564086813 6.11744729843768 6.2366964400358 6.19344491157951 6.18454295052751 6.13321530231361 6.17999045973792 6.05707548792226 6.15101325753787 6.18293053429723 6.08092973788284 6.14171559940908 6.19236447498436 6.27769560624886 6.2509844621431 6.36677697304373 6.05496448405424 6.24304698265232 6.27711229892004 6.1638635527633 6.26298283413731 6.25820181233994 6.08029775600084 6.07958025171063 6.19418037564083 6.02516613107205 6.12337921130588 6.153506634485
"N6,N6,N6-trimethyllysine" 7.41957373164086 7.42733349496275 7.39052632488146 7.41215715777034 7.42112643405838 7.39924478667543 7.44871268745009 7.39387985705777 7.40919084280734 7.45889753234308 7.41109979014737 7.42117962452547 7.38462326321486 7.38264816688433 7.43343804379986 7.42879707403349 7.42694858872403 7.3990160722247 7.46027215848494 7.40765751852348 7.40653922668816 7.40798806933364 7.38668947826524 7.38719093088518 7.49073395102739 7.44187597810129 7.43092680501363 7.44588231173484 7.41952841051496 7.45850471547466 7.40494849881855 7.42882040543524 7.39397411470272 7.40622758030487 7.44650405008013 7.44441453865115 7.4363589101563 7.41973943909636 7.41485005765392 7.42158494252187 7.40682341836666 7.41526035517415 7.42360132548023 7.41181990660101 7.47541809084724 7.46354341290221 7.45645661811762 7.40597441174989 7.38451534370359 7.31435997037486 7.46046462463846 7.44259793752827 7.39011814802882 7.42264239188462
"N6-carbamoylthreonyladenosine" 4.87570932605157 4.91615905462325 4.89541702062917 4.961648860943 4.82210921016238 4.89422742211226 4.92900487130368 4.91310887604588 4.92299000128368 4.92734469475793 4.88842101358883 4.86436273110583 4.94647682848594 4.81158170789422 4.93733229929748 4.98803249058856 4.95555306447527 4.88854452987327 4.96175321418678 4.92086912919057 4.94616231106482 4.98323375651623 4.91873784899442 4.92859554083178 5.00422246377678 4.88227402066636 4.90464523039295 4.84021277219474 4.98219431991485 4.95989958786594 4.86716685440431 4.94189388060947 4.9043638569507 4.88680082478002 4.95680211475213 4.91750025807603 4.95944209462407 4.93865979757955 4.98983677248115 4.96405210008578 4.9580332325663 4.92566268658445 4.93954920292944 4.93954920292944 4.96644211366617 5.00931489188874 5.00718428025511 4.97351115718735 4.99772267946188 5.02127614928159 4.91289662905305 4.89972203659712 4.90964159607859 4.9432124791819
"nicotinamide" 7.72301928656601 7.71163290282838 7.81089713858016 7.82335960203514 7.78515180898577 7.81582752198322 7.81503205395077 7.72105030556856 7.82364783400879 7.67460456494817 7.81892076301279 7.78473280388094 7.70871652768946 7.76539153106222 7.72187515300493 7.71781694038138 7.72365200428566 7.78633435601694 7.75436329108743 7.66881757348099 7.66080471045488 7.69763585440426 7.63828034601337 7.65711511948719 7.76639856870294 7.77550719523445 7.82239774994427 7.76160336387857 7.79443456170833 7.77148717740264 7.7469040314505 7.70142429010987 7.80633072943063 7.77847253838061 7.78616589385496 7.74407845910035 7.5941142475376 7.77507405261594 7.64975064751114 7.69817218524893 7.75773121726888 7.77280555806169 7.61335729749717 7.65249667008126 7.73453005134093 7.74407106846897 7.74504610845255 7.74452144799291 7.59730893080401 7.64510513826888 7.61625073590508 7.60784534819937 7.78468181159175 7.65994109763937
"nicotinamide riboside" 5.1476979611496 5.1782774865886 5.38219180643074 5.27132339551252 5.44987163173906 5.34845284850779 5.49071958431161 5.09212386924425 5.46824243710577 5.23617940053714 5.51198089924708 5.29386396920406 5.26823854671363 5.32901935954329 5.25445864722394 5.15807588382323 5.13487167812776 5.50158639761995 5.54659324596915 5.22847478814023 5.19843713532556 5.23865569567755 5.2858744756628 5.25119518448836 5.45015207424473 5.33723756477252 5.55387453476931 5.56812777033194 5.51216255597569 5.5654404766253 5.5060881261299 5.1306103420805 5.51778423888773 5.4542287917773 5.51438170621135 5.3328927164899 5.30757732680913 5.45361643287537 5.38325868170817 5.48570155634485 5.50402478500053 5.50157271388178 5.21435101502469 5.28263797102032 5.51106745771002 5.44416819300483 5.51374748895552 5.51411722920934 NA 5.21421843759724 5.33986466914789 NA 5.57643580186399 5.17584798602301
"O-methylcatechol sulfate" 4.84298970456615 4.77991379985026 4.64520605086035 4.64601140959124 4.82650240460021 4.75862428516012 4.8324897522329 4.49989318614924 4.85680740662662 4.86309673015944 NA 4.88158435207237 4.70934629509387 4.75368262117041 4.91483483225023 4.74570702636152 4.93181878517993 4.85702476217117 4.85655973024534 4.86175538483646 4.83162025512168 4.92425343443046 4.92406725724399 4.89590850705862 4.89794033001497 4.88585291580229 4.7979458124825 4.92324401863028 4.93348728784871 4.83788502067382 4.90000096515347 4.8782057255345 4.98888878839237 4.87977805208533 4.85854321268701 4.9713871920234 4.87708325665065 4.84929654083473 4.97882394670976 4.93472563892274 5.02086656042275 4.96108396972024 4.98843409041345 4.91497747244433 4.91529428302269 4.98211739316648 5.0510173875865 4.96795493656278 4.96903830346546 4.874690507222 4.95466694546448 4.87658729572401 4.86691321733592 4.95575988626283
"octanoylcarnitine" NA 4.69050617963605 4.92316627399626 4.82101540905668 NA 4.58016058341998 NA 4.70548738871073 4.67763432335894 4.74594874943724 4.6626350789382 4.63126108338326 4.81331405894583 4.80928356369802 4.79951285434848 4.9610507179319 NA NA 4.82348075005951 4.64243484078961 4.64099791036658 4.58094777268788 4.72029163965499 NA 4.74999125350213 4.71266653442045 NA 4.52692053263865 4.72095271670158 NA NA 4.63196096136807 NA 4.68469279339858 NA 4.76883781598474 NA 4.76385459062229 4.8931789839827 NA 4.71375087373644 4.46788915926112 4.73076613059001 4.5017163716336 4.71962127234036 NA 4.8572420089881 NA 4.78225040347894 NA 4.71430460682679 4.8708426604757 4.61177639699731 4.58940220174421
"ophthalmate" 4.8746557325981 5.29925444959576 5.33698377310623 5.22818469797617 5.24441567699341 4.98656573133213 5.34740222906937 5.12652102554341 5.36196380151207 5.33088636945584 5.34608096616445 4.99391655461628 NA 5.4150151050481 4.96633418818458 5.16185294315335 5.22358938339781 5.05365839649281 5.44187101677379 5.17348346896029 4.99639783005195 5.00425686981214 5.07875397970002 4.85434855806079 5.27621126579133 5.1385900270814 5.10309527763649 5.27826874919487 5.20777704455451 5.1071149573376 5.21809415967684 5.07323064060046 5.12774927964743 5.2639010611979 5.23659015956701 4.94125793740174 4.97748582112031 5.10174020214387 4.69984639433327 5.30746394600227 5.1231817232753 4.97295687424698 4.94216189010351 5.11687660457926 4.78510907187868 5.09213089490095 5.23097231391845 4.95992816519826 4.88365008090109 4.9006401839826 4.63276088847944 4.63835944840148 5.03119025221217 NA
"ornithine" 7.93463703976742 8.08437154294137 8.0884082794367 8.07992655036547 8.10808381330117 8.10501474525925 8.08528364088236 8.05907797880241 8.09041788339977 8.00190711913697 8.09241747290532 8.12519242076746 8.1741070917624 8.31998557157542 8.36226928638546 8.35100888681153 8.29335328966367 8.34155423485559 8.34932018144695 8.37116155628095 8.32869746405172 8.26778623565384 8.28658180871733 8.36574980050517 8.39400892314243 8.34469624416523 8.37170041424286 8.34957570669354 8.34568792452021 8.36122409471461 8.32562851600628 8.33537900237581 8.35898301942602 8.33609318676851 8.34544738379445 8.34556815684633 8.46739213280858 8.49302976354986 8.45058517762671 8.5079729913281 8.52074995453616 8.51195228672924 8.40198039850645 8.43559105131648 8.55070596596007 8.52342396015852 8.53698432707067 8.53304107662389 8.36938496918928 8.46787299916579 8.50835468390042 8.50380192283412 8.4817989993181 8.42694220593642
"orotate" 5.33707971180093 5.35574452693389 5.19409788557895 5.37034651951123 5.27358225882308 5.27593987772928 5.29826780321688 5.35334487046548 5.29608135187724 5.41339197898737 5.33621349713764 5.31902273343041 5.64731645145142 5.61925720411328 5.71830982617685 5.67539060204333 5.72573118300646 5.64461975390934 5.46743790574531 5.55364761891733 5.71235670653694 5.61897638944652 5.68753609535697 5.69497002849023 5.5429871684208 5.57729069102052 5.47208914134102 5.46843299910481 5.52030663471218 5.56542866390989 5.42602138728607 5.54368197112984 5.41207564408645 5.48493870764713 5.49259837115699 5.48630860424988 5.91695954140675 5.82648751039991 5.81799152257189 5.85191235616903 5.82029080589138 5.8308964788559 5.81001464382991 5.79845658500499 5.83681637467811 5.85603551969492 5.8898729142707 5.82614026603942 5.67531906613773 5.65151254723175 5.67375701604313 5.67066880577964 5.60149177974355 5.61848949226072
