X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 X10uM_10h X10uM_10h.1 X10uM_10h.2 X10uM_10h.3 X10uM_10h.4 X10uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5
1.959335e-06 2.007274e-06           NA 2.051467e-06 2.071521e-06           NA 1.818232e-06 1.824038e-06 1.809298e-06 1.799611e-06 1.826017e-06           NA           NA           NA 1.129900e-06           NA           NA 1.138944e-06 1.630237e-06           NA 1.598871e-06           NA           NA           NA 2.010006e-06 1.900261e-06 1.960875e-06 1.981665e-06           NA 1.987436e-06 1.933883e-06           NA 1.936317e-06 1.926176e-06 1.931909e-06           NA 7.269124e-07 7.660662e-07 7.480181e-07 7.640382e-07 7.595875e-07 7.638763e-07           NA 9.054825e-07 9.274669e-07 9.187644e-07 9.314692e-07 9.444880e-07           NA 1.135889e-06 1.144049e-06 1.144772e-06 1.151790e-06 1.154704e-06
          NA 2.113898e-06 2.137575e-06 2.168748e-06 2.125171e-06 2.127314e-06 1.934360e-06           NA 1.957157e-06           NA           NA 1.950270e-06 1.235894e-06 1.196627e-06 1.246160e-06 1.192185e-06           NA 1.201081e-06           NA 1.703520e-06 1.725446e-06           NA           NA           NA 2.076538e-06           NA 2.092280e-06 2.063195e-06 2.072787e-06 2.062587e-06 2.028883e-06 2.024120e-06 2.057883e-06 2.018024e-06 2.012889e-06 2.051335e-06 7.731092e-07           NA 7.979666e-07 7.951941e-07 8.017053e-07 7.856042e-07 9.877758e-07 9.611367e-07 9.662566e-07 9.676917e-07 9.561907e-07 9.730394e-07 1.222337e-06 1.223878e-06 1.203687e-06 1.232402e-06 1.232876e-06           NA
2.080977e-06 2.056387e-06 2.036116e-06 2.085020e-06 2.099182e-06 2.063283e-06 1.859516e-06 1.848282e-06 1.860254e-06 1.877760e-06 1.855633e-06 1.841409e-06 1.142628e-06 1.163567e-06 1.139650e-06 1.154182e-06 1.159951e-06 1.141188e-06 1.668357e-06 1.633188e-06 1.634510e-06 1.629699e-06 1.643325e-06 1.643241e-06 1.970439e-06 1.986041e-06 1.960064e-06 1.954516e-06 1.970337e-06 1.977230e-06 1.960902e-06 1.918771e-06 1.930778e-06 1.922422e-06 1.938589e-06 1.913863e-06 7.727889e-07 7.627789e-07 7.579678e-07 7.531636e-07 7.683614e-07 7.545264e-07 9.263532e-07 9.145074e-07 9.244376e-07 8.987963e-07 9.304862e-07 9.219807e-07 1.155931e-06 1.174175e-06 1.166963e-06 1.143369e-06 1.176455e-06 1.169318e-06
1.967312e-06 1.981133e-06 1.989454e-06 1.983937e-06 1.963225e-06 1.979376e-06 1.796050e-06 1.768854e-06 1.751807e-06 1.773743e-06 1.733802e-06 1.729231e-06 1.100539e-06 1.089351e-06 1.104229e-06 1.101177e-06 1.113683e-06 1.070793e-06 1.585942e-06 1.569356e-06 1.569147e-06 1.573068e-06 1.568855e-06 1.572310e-06 1.883333e-06 1.884043e-06 1.888293e-06 1.885941e-06 1.890244e-06 1.907908e-06 1.887726e-06 1.828587e-06 1.799043e-06 1.836981e-06 1.857471e-06 1.812968e-06 7.425486e-07 7.426178e-07 7.349784e-07 7.394476e-07 7.493342e-07 7.417374e-07 8.984591e-07 9.008198e-07 9.009293e-07 9.121859e-07 9.177380e-07 9.050024e-07 1.120576e-06 1.124505e-06 1.129020e-06 1.127211e-06 1.123687e-06 1.134851e-06
2.491443e-06 2.491104e-06 2.486967e-06 2.483868e-06 2.488223e-06 2.486149e-06 2.226786e-06 2.223017e-06 2.231833e-06 2.227528e-06 2.234879e-06 2.233280e-06 1.364641e-06 1.368860e-06 1.368530e-06 1.367694e-06 1.367587e-06 1.374580e-06 1.961376e-06 1.953908e-06 1.951792e-06 1.962040e-06 1.951471e-06 1.947207e-06 2.373710e-06 2.370209e-06 2.363902e-06 2.362955e-06 2.364553e-06 2.362668e-06 2.315246e-06 2.311971e-06 2.323612e-06 2.308222e-06 2.316587e-06 2.320800e-06 9.023163e-07 9.076953e-07 9.023528e-07 9.066047e-07 9.061649e-07 9.077780e-07 1.095127e-06 1.098668e-06 1.096997e-06 1.100873e-06 1.105744e-06 1.099185e-06 1.386056e-06 1.376952e-06 1.375331e-06 1.381622e-06 1.380854e-06 1.384899e-06
2.223945e-06 2.251437e-06 2.265846e-06 2.239853e-06 2.267567e-06 2.235444e-06 2.018183e-06 2.022882e-06 2.037145e-06 2.010950e-06 2.042290e-06 2.029991e-06 1.236962e-06 1.248086e-06 1.254189e-06 1.244100e-06 1.235272e-06 1.257846e-06 1.791197e-06 1.777504e-06 1.768150e-06 1.770776e-06 1.741712e-06 1.781101e-06 2.162322e-06 2.147291e-06 2.164954e-06 2.163663e-06 2.152184e-06 2.157759e-06 2.108518e-06 2.117633e-06 2.129434e-06 2.120982e-06 2.112830e-06 2.100326e-06 8.181069e-07 8.235994e-07 8.224525e-07 8.311632e-07 8.240961e-07 8.334411e-07 9.880961e-07 9.744791e-07 9.930038e-07 9.971991e-07 1.001512e-06 1.005370e-06 1.239703e-06 1.246639e-06 1.251607e-06 1.244477e-06 1.262722e-06 1.243349e-06
2.308132e-06 2.293668e-06 2.325192e-06 2.307405e-06 2.344890e-06 2.310961e-06 2.068153e-06 2.046451e-06 2.092289e-06 2.081262e-06 2.082740e-06 2.047370e-06 1.251509e-06 1.294914e-06 1.282869e-06 1.269172e-06 1.268820e-06 1.294628e-06 1.842731e-06 1.803013e-06 1.818206e-06 1.778807e-06 1.810042e-06 1.781517e-06 2.213756e-06 2.191635e-06 2.201691e-06 2.213959e-06 2.211707e-06 2.220172e-06 2.186365e-06 2.174511e-06 2.177346e-06 2.161031e-06 2.155349e-06 2.148593e-06 8.509950e-07 8.560881e-07 8.365968e-07 8.590705e-07 8.520278e-07 8.600526e-07 1.010876e-06 1.015245e-06 1.032250e-06 1.024652e-06 1.039027e-06 1.043745e-06 1.263440e-06 1.273072e-06 1.273271e-06 1.269134e-06 1.301412e-06 1.277199e-06
2.387768e-06 2.392068e-06 2.383728e-06 2.387407e-06 2.389879e-06 2.388229e-06 2.152232e-06 2.150115e-06 2.155420e-06 2.151754e-06 2.141189e-06 2.153733e-06 1.319905e-06 1.315496e-06 1.323167e-06 1.325092e-06 1.321653e-06 1.322039e-06 1.888619e-06 1.881056e-06 1.882961e-06 1.881483e-06 1.877519e-06 1.881787e-06 2.275090e-06 2.276492e-06 2.269393e-06 2.275250e-06 2.270557e-06 2.272461e-06 2.236177e-06 2.235883e-06 2.237404e-06 2.229890e-06 2.229255e-06 2.242194e-06 8.735287e-07 8.728572e-07 8.755816e-07 8.766325e-07 8.727739e-07 8.738662e-07 1.059281e-06 1.056757e-06 1.058819e-06 1.058464e-06 1.057786e-06 1.057289e-06 1.330704e-06 1.329800e-06 1.333173e-06 1.336234e-06 1.330419e-06 1.333213e-06
2.289167e-06 2.222799e-06 2.268095e-06 2.212858e-06 2.288789e-06 2.270062e-06 2.025562e-06 2.022324e-06 2.009501e-06 1.956890e-06 2.016685e-06 2.000684e-06 1.254355e-06 1.254640e-06 1.247293e-06 1.264849e-06 1.253397e-06 1.249883e-06 1.805527e-06 1.784946e-06 1.804292e-06 1.740533e-06 1.814255e-06 1.804622e-06 2.163555e-06 2.188094e-06 2.146457e-06 2.149883e-06 2.162495e-06 2.160382e-06 2.111223e-06 2.085876e-06 2.081476e-06 2.126298e-06 2.138611e-06 2.114526e-06 8.342714e-07 8.264768e-07 8.210923e-07 8.274304e-07 8.414626e-07 8.144346e-07 1.000215e-06 9.896591e-07 1.021321e-06 1.004140e-06 1.018857e-06 1.009611e-06 1.239960e-06 1.279357e-06 1.289724e-06 1.258782e-06 1.269606e-06 1.273237e-06
2.037790e-06 2.025719e-06 2.035054e-06 2.045409e-06 2.020230e-06 2.037075e-06 1.826060e-06 1.817231e-06 1.829046e-06 1.824654e-06 1.810922e-06 1.829802e-06 1.117607e-06 1.112470e-06 1.138021e-06 1.117366e-06 1.116735e-06 1.123828e-06 1.595137e-06 1.600433e-06 1.606683e-06 1.608184e-06 1.595989e-06 1.608872e-06 1.952056e-06 1.930814e-06 1.920072e-06 1.928510e-06 1.940151e-06 1.926780e-06 1.894216e-06 1.907203e-06 1.903859e-06 1.872553e-06 1.898020e-06 1.903834e-06 7.374196e-07 7.418087e-07 7.470794e-07 7.364648e-07 7.468505e-07 7.434814e-07 9.007162e-07 8.978868e-07 9.070788e-07 8.999534e-07 9.153068e-07 9.019688e-07 1.119110e-06 1.123082e-06 1.143480e-06 1.127155e-06 1.134639e-06 1.134889e-06
1.983659e-06 1.992581e-06           NA           NA           NA           NA           NA           NA           NA           NA 1.802415e-06           NA           NA 1.110982e-06 1.082222e-06 1.080399e-06           NA           NA           NA           NA           NA           NA           NA 1.570739e-06 1.993226e-06           NA           NA           NA           NA 1.900702e-06           NA           NA           NA           NA           NA           NA           NA           NA 7.163438e-07           NA 7.259956e-07           NA           NA           NA 8.929717e-07 8.763021e-07           NA           NA           NA           NA 1.109791e-06           NA           NA           NA
2.002829e-06 2.054586e-06 2.168059e-06 2.146465e-06 2.174259e-06 2.146938e-06 1.951065e-06 1.886685e-06 1.959212e-06 1.856058e-06 1.961354e-06 1.922518e-06 1.187561e-06 1.214719e-06 1.186694e-06           NA 1.182239e-06 1.221880e-06 1.723249e-06 1.693770e-06           NA 1.699110e-06           NA 1.710020e-06 2.096615e-06 2.060542e-06 2.090674e-06 2.087190e-06 2.095058e-06 2.090935e-06 2.063591e-06 2.023543e-06 2.063978e-06 2.046331e-06 2.047108e-06 1.966803e-06           NA 8.085667e-07 7.873282e-07 8.166122e-07 8.117157e-07 8.172268e-07 9.616292e-07 9.689550e-07 9.820376e-07 9.828184e-07 9.879931e-07 9.902208e-07 1.220882e-06 1.213697e-06 1.219141e-06 1.196543e-06 1.242545e-06 1.204128e-06
2.364959e-06 2.373685e-06 2.357304e-06 2.363425e-06 2.364409e-06 2.368292e-06 2.115475e-06 2.145048e-06 2.128335e-06 2.115355e-06 2.126580e-06 2.136235e-06 1.309867e-06 1.308466e-06 1.317605e-06 1.310223e-06 1.315533e-06 1.305761e-06 1.867793e-06 1.880634e-06 1.862896e-06 1.861358e-06 1.863788e-06 1.863693e-06 2.249667e-06 2.259743e-06 2.251522e-06 2.237798e-06 2.249488e-06 2.254912e-06 2.196449e-06 2.222576e-06 2.202088e-06 2.208456e-06 2.219177e-06 2.219028e-06 8.620100e-07 8.662868e-07 8.639049e-07 8.684407e-07 8.669634e-07 8.630476e-07 1.049391e-06 1.049797e-06 1.047418e-06 1.050817e-06 1.052559e-06 1.046369e-06 1.319160e-06 1.324287e-06 1.321148e-06 1.322757e-06 1.315273e-06 1.316764e-06
2.165246e-06 2.122944e-06 2.188063e-06 2.207638e-06 2.211574e-06 2.146897e-06 1.969247e-06 1.932530e-06 2.004756e-06 1.954572e-06 1.979598e-06 1.923910e-06 1.208842e-06 1.215735e-06 1.189591e-06 1.173827e-06 1.192140e-06 1.225990e-06 1.726219e-06 1.674253e-06 1.694276e-06 1.696000e-06 1.693001e-06 1.691044e-06 2.102551e-06 2.032334e-06 2.100143e-06 2.079496e-06 2.092391e-06 2.080416e-06 2.079047e-06 1.968893e-06 2.054716e-06 2.054542e-06 2.062216e-06 2.000857e-06 7.918643e-07 8.096801e-07 7.937524e-07 8.122032e-07 8.049781e-07 8.025573e-07 9.551501e-07 9.304929e-07 9.735756e-07 9.724763e-07 9.753368e-07 9.852799e-07 1.191875e-06 1.191578e-06 1.205839e-06 1.185312e-06 1.227781e-06 1.207796e-06
2.207180e-06 2.257754e-06 2.224575e-06 2.249600e-06 2.288724e-06 2.220981e-06 2.022601e-06 2.004582e-06 2.018160e-06 2.004603e-06 1.991278e-06 1.999241e-06 1.207085e-06 1.245396e-06 1.247010e-06 1.225638e-06 1.194012e-06 1.236711e-06 1.778274e-06 1.732693e-06 1.759507e-06           NA 1.749110e-06           NA 2.140639e-06 2.107031e-06 2.097153e-06 2.152279e-06 2.115373e-06 2.127598e-06 2.115042e-06 2.113474e-06 2.102561e-06 2.131236e-06 2.097285e-06 2.096291e-06 8.079764e-07 8.011430e-07 8.226806e-07 8.150924e-07 8.248318e-07 7.832961e-07 9.979265e-07 9.837891e-07 9.819085e-07 9.812351e-07 1.000587e-06 1.001343e-06 1.247800e-06 1.202787e-06 1.235482e-06 1.260366e-06 1.254226e-06 1.224326e-06
2.404812e-06 2.428691e-06 2.427483e-06 2.420678e-06 2.418932e-06 2.410882e-06 2.176574e-06 2.169058e-06 2.174007e-06 2.159016e-06 2.181416e-06 2.177187e-06 1.317900e-06 1.339362e-06 1.344512e-06 1.340361e-06 1.320059e-06 1.341045e-06 1.918293e-06 1.912187e-06 1.897598e-06 1.893100e-06 1.885608e-06 1.882961e-06 2.316193e-06 2.304921e-06 2.300398e-06 2.308212e-06 2.295965e-06 2.316721e-06 2.266518e-06 2.266351e-06 2.264805e-06 2.268504e-06 2.268656e-06 2.262484e-06 8.764263e-07 8.844575e-07 8.761718e-07 8.892147e-07 8.847324e-07 8.859587e-07 1.067042e-06 1.063821e-06 1.076091e-06 1.075051e-06 1.077661e-06 1.077809e-06 1.341857e-06 1.328452e-06 1.342418e-06 1.353401e-06 1.346576e-06 1.334496e-06
2.240995e-06 2.204589e-06 2.286176e-06 2.294110e-06 2.283411e-06 2.217969e-06 2.046522e-06 1.984408e-06 2.047308e-06 2.006807e-06 2.056191e-06 2.000542e-06 1.234859e-06 1.253635e-06 1.218137e-06 1.232607e-06 1.232938e-06 1.256351e-06 1.794660e-06 1.741275e-06 1.783050e-06 1.769436e-06 1.779089e-06 1.774171e-06 2.154631e-06 2.116032e-06 2.168870e-06 2.169076e-06 2.181963e-06 2.169416e-06 2.125160e-06 2.076565e-06 2.136762e-06 2.116781e-06 2.133466e-06 2.069098e-06 8.215445e-07 8.418051e-07 8.193670e-07 8.300998e-07 8.325524e-07 8.378994e-07 9.754178e-07 9.834743e-07 1.011946e-06 1.009077e-06 1.011812e-06 1.007947e-06 1.233297e-06 1.251624e-06 1.255450e-06 1.232966e-06 1.268614e-06 1.250104e-06
2.158710e-06 2.116809e-06 2.157287e-06 2.164475e-06 2.201261e-06 2.138741e-06 1.948268e-06 1.920310e-06 1.985080e-06 1.931977e-06 1.976512e-06 1.925634e-06 1.193280e-06 1.210529e-06 1.191958e-06 1.188170e-06 1.183153e-06 1.235414e-06 1.733341e-06 1.686068e-06 1.683045e-06 1.699047e-06 1.688424e-06 1.676678e-06 2.093697e-06 2.043844e-06 2.109342e-06 2.113264e-06 2.110231e-06 2.098466e-06 2.054427e-06 2.019515e-06 2.064152e-06 2.034133e-06 2.066987e-06 2.003133e-06 7.827774e-07 8.109925e-07 8.016553e-07 8.167478e-07 8.102303e-07 8.211732e-07 9.617293e-07 9.706916e-07 9.815747e-07 9.657915e-07 9.903101e-07 9.972177e-07 1.191567e-06 1.208046e-06 1.209158e-06 1.190192e-06 1.244817e-06 1.228509e-06
2.323341e-06 2.338392e-06 2.342723e-06 2.332460e-06 2.331257e-06 2.322029e-06 2.104985e-06 2.102431e-06 2.112381e-06 2.085916e-06 2.109714e-06 2.101779e-06 1.275644e-06 1.295431e-06 1.289409e-06 1.301214e-06 1.299288e-06 1.306936e-06 1.863994e-06 1.852933e-06 1.836091e-06 1.830772e-06 1.841111e-06 1.844244e-06 2.246615e-06 2.240605e-06 2.254518e-06 2.222996e-06 2.246692e-06 2.238151e-06 2.201134e-06 2.191066e-06 2.200244e-06 2.175975e-06 2.194567e-06 2.200819e-06 8.536878e-07 8.583917e-07 8.622757e-07 8.687480e-07 8.667315e-07 8.754116e-07 1.029772e-06 1.047263e-06 1.050375e-06 1.039964e-06 1.049087e-06 1.048650e-06 1.299682e-06 1.299597e-06 1.313043e-06 1.293124e-06 1.304766e-06 1.308300e-06
2.591185e-06 2.592536e-06 2.586113e-06 2.589892e-06 2.591455e-06 2.587637e-06 2.332392e-06 2.323810e-06 2.326212e-06 2.333979e-06 2.326512e-06 2.328090e-06 1.429347e-06 1.429156e-06 1.434057e-06 1.433611e-06 1.433433e-06 1.430739e-06 2.047118e-06 2.039908e-06 2.039754e-06 2.039954e-06 2.037021e-06 2.037090e-06 2.471571e-06 2.463540e-06 2.461732e-06 2.464200e-06 2.459848e-06 2.466279e-06 2.418698e-06 2.422587e-06 2.416907e-06 2.418907e-06 2.425459e-06 2.425120e-06 9.488497e-07 9.477916e-07 9.474799e-07 9.479093e-07 9.469677e-07 9.475061e-07 1.146300e-06 1.145392e-06 1.150277e-06 1.149368e-06 1.148825e-06 1.144940e-06 1.439605e-06 1.432732e-06 1.446973e-06 1.445247e-06 1.440152e-06 1.443313e-06
2.048341e-06 2.059023e-06 2.053557e-06 2.070932e-06 2.034049e-06 2.053242e-06 1.852793e-06 1.849041e-06 1.851375e-06 1.852402e-06 1.843190e-06 1.837459e-06 1.142874e-06 1.123108e-06 1.141551e-06 1.148855e-06 1.144185e-06 1.134452e-06 1.631670e-06 1.623241e-06 1.628464e-06 1.636070e-06 1.622800e-06 1.624839e-06 1.976458e-06 1.946177e-06 1.951788e-06 1.935557e-06 1.971043e-06 1.965538e-06 1.911756e-06 1.930162e-06 1.920953e-06 1.916619e-06 1.933801e-06 1.924185e-06 7.572771e-07 7.552912e-07 7.601666e-07 7.577165e-07 7.571428e-07 7.540450e-07 9.133474e-07 9.133474e-07 9.164521e-07 9.213671e-07 9.211239e-07 9.172654e-07 1.158506e-06 1.161891e-06 1.146180e-06 1.144247e-06 1.145703e-06 1.150609e-06
2.643010e-06 2.641103e-06 2.657639e-06 2.659700e-06 2.653370e-06 2.658455e-06 2.388154e-06 2.374101e-06 2.389434e-06 2.367093e-06 2.388732e-06 2.383642e-06 1.460053e-06 1.465289e-06 1.461272e-06 1.460896e-06 1.461437e-06 1.467215e-06 2.086504e-06 2.075203e-06 2.074139e-06 2.079024e-06 2.071139e-06 2.073648e-06 2.515929e-06 2.517368e-06 2.524748e-06 2.515171e-06 2.520352e-06 2.516733e-06 2.473236e-06 2.466123e-06 2.482467e-06 2.478148e-06 2.479343e-06 2.472795e-06 9.587773e-07 9.699142e-07 9.622293e-07 9.652134e-07 9.688581e-07 9.697762e-07 1.160732e-06 1.163664e-06 1.169762e-06 1.170467e-06 1.170539e-06 1.170500e-06 1.460060e-06 1.464576e-06 1.461853e-06 1.461058e-06 1.477603e-06 1.465972e-06
2.118527e-06 2.126184e-06 2.176121e-06 2.149210e-06 2.192278e-06 2.167991e-06 1.978147e-06 1.890610e-06 1.973383e-06 1.923013e-06 1.982636e-06 1.935739e-06 1.187927e-06 1.196127e-06 1.186054e-06 1.172819e-06 1.169596e-06 1.218910e-06 1.745175e-06 1.685008e-06 1.679139e-06 1.686989e-06 1.696130e-06 1.689425e-06 2.081230e-06 2.055534e-06 2.104369e-06 2.107515e-06 2.095116e-06 2.106923e-06 2.060760e-06 1.975435e-06 2.063323e-06 2.049328e-06 2.062578e-06 2.022150e-06 7.893608e-07 8.021974e-07 7.960565e-07 8.049715e-07 8.065485e-07 8.063378e-07 9.443058e-07 9.517457e-07 9.759522e-07 9.689684e-07 9.762302e-07 9.762686e-07           NA 1.189040e-06 1.206184e-06           NA 1.237397e-06 1.183722e-06
2.039635e-06 2.022686e-06 1.985725e-06 1.985949e-06 2.035226e-06 2.016914e-06 1.829823e-06 1.746997e-06 1.835654e-06 1.837157e-06           NA 1.841564e-06 1.107754e-06 1.114453e-06 1.138286e-06 1.113253e-06 1.140752e-06 1.129828e-06 1.609841e-06 1.610930e-06 1.604596e-06 1.623942e-06 1.623903e-06 1.618061e-06 1.950109e-06 1.947076e-06 1.924791e-06 1.956433e-06 1.958984e-06 1.934966e-06 1.919878e-06 1.914493e-06 1.941596e-06 1.914882e-06 1.909614e-06 1.937351e-06 7.493577e-07 7.466556e-07 7.591217e-07 7.549144e-07 7.630984e-07 7.574337e-07 9.189786e-07 9.104958e-07 9.105326e-07 9.182541e-07 9.261078e-07 9.166263e-07 1.154361e-06 1.140559e-06 1.152276e-06 1.140839e-06 1.139409e-06 1.152435e-06
          NA 1.998272e-06 2.060865e-06 2.033756e-06           NA 1.967492e-06           NA 1.798889e-06 1.791993e-06 1.808834e-06 1.788263e-06 1.780421e-06 1.123365e-06 1.122766e-06 1.121312e-06 1.144977e-06           NA           NA 1.602879e-06 1.563907e-06 1.563592e-06 1.550325e-06 1.580849e-06           NA 1.912462e-06 1.902779e-06           NA 1.853423e-06 1.904935e-06           NA           NA 1.851919e-06           NA 1.865594e-06           NA 1.887100e-06           NA 7.382488e-07 7.509159e-07           NA 7.332486e-07 7.079155e-07 8.886524e-07 8.602740e-07 8.873037e-07           NA 9.037390e-07           NA 1.126774e-06           NA 1.116470e-06 1.139990e-06 1.100638e-06 1.097136e-06
2.048062e-06 2.156043e-06 2.165215e-06 2.138586e-06 2.142593e-06 2.077409e-06 1.947427e-06 1.898429e-06 1.950585e-06 1.943834e-06 1.947140e-06 1.867990e-06           NA 1.207571e-06 1.145738e-06 1.173343e-06 1.181842e-06 1.158199e-06 1.725758e-06 1.674237e-06 1.638758e-06 1.640359e-06 1.655412e-06 1.609377e-06 2.041419e-06 2.008980e-06 2.000472e-06 2.041898e-06 2.025395e-06 2.001438e-06 1.995861e-06 1.961849e-06 1.974762e-06 2.006419e-06 2.000135e-06 1.930007e-06 7.589946e-07 7.706552e-07 7.318515e-07 7.893507e-07 7.726386e-07 7.585641e-07 9.136497e-07 9.335154e-07 8.951835e-07 9.307433e-07 9.461256e-07 9.157016e-07 1.141881e-06 1.144382e-06 1.103907e-06 1.104777e-06 1.163312e-06           NA
2.677961e-06 2.702132e-06 2.702778e-06 2.701421e-06 2.705919e-06 2.705430e-06 2.427642e-06 2.423871e-06 2.428379e-06 2.415602e-06 2.428666e-06 2.433361e-06 1.501959e-06 1.514605e-06 1.518229e-06 1.517266e-06 1.512313e-06 1.516456e-06 2.161809e-06 2.164470e-06 2.159289e-06 2.151812e-06 2.154125e-06 2.163811e-06 2.611313e-06 2.604081e-06 2.608046e-06 2.604798e-06 2.604226e-06 2.606509e-06 2.560270e-06 2.561684e-06 2.565100e-06 2.561787e-06 2.563142e-06 2.563160e-06 1.010254e-06 1.011683e-06 1.009314e-06 1.012515e-06 1.013224e-06 1.012736e-06 1.217092e-06 1.219375e-06 1.227126e-06 1.225298e-06 1.226207e-06 1.225943e-06 1.529749e-06 1.538172e-06 1.541606e-06 1.541221e-06 1.539356e-06 1.534684e-06
2.165239e-06 2.169752e-06 2.130128e-06 2.173273e-06 2.149764e-06 2.150342e-06 1.936705e-06 1.948717e-06 1.936225e-06 1.961673e-06 1.944994e-06 1.941246e-06 1.237600e-06 1.234039e-06 1.246531e-06 1.241145e-06 1.247458e-06 1.237259e-06 1.730533e-06 1.746470e-06 1.775173e-06 1.758383e-06 1.770737e-06 1.772067e-06 2.101961e-06 2.109534e-06 2.086161e-06 2.085340e-06 2.096929e-06 2.106920e-06 2.043064e-06 2.068980e-06 2.039955e-06 2.056111e-06 2.057797e-06 2.056412e-06 8.407607e-07 8.334739e-07 8.327838e-07 8.355330e-07 8.329706e-07 8.338316e-07 1.006158e-06 1.005020e-06 1.008790e-06 1.010670e-06 1.013964e-06 1.007743e-06 1.250053e-06 1.247026e-06 1.249855e-06 1.249463e-06 1.240625e-06 1.242807e-06
2.443637e-06 2.446317e-06 2.480000e-06 2.467327e-06 2.475711e-06 2.430529e-06 2.210767e-06 2.201704e-06 2.220126e-06 2.180337e-06 2.221422e-06 2.191548e-06 1.332161e-06 1.348784e-06 1.347880e-06 1.324413e-06 1.337820e-06 1.351968e-06 1.932855e-06 1.889407e-06 1.907137e-06 1.892580e-06 1.883551e-06 1.906304e-06 2.330315e-06 2.315914e-06 2.331674e-06 2.322753e-06 2.325987e-06 2.326702e-06 2.267096e-06 2.263275e-06 2.288655e-06 2.273679e-06 2.272396e-06 2.271629e-06 8.371428e-07 8.651596e-07 8.543359e-07 8.661312e-07 8.664204e-07 8.682185e-07 1.045476e-06 1.049364e-06 1.043713e-06 1.038569e-06 1.051961e-06 1.042036e-06 1.281119e-06 1.286460e-06 1.315693e-06 1.294419e-06 1.309075e-06 1.297000e-06
2.476239e-06 2.466629e-06 2.468009e-06 2.471668e-06 2.470916e-06 2.467735e-06 2.224874e-06 2.215357e-06 2.229926e-06 2.221359e-06 2.221222e-06 2.227794e-06 1.364148e-06 1.362018e-06 1.371498e-06 1.367936e-06 1.367728e-06 1.363465e-06 1.948067e-06 1.945816e-06 1.950008e-06 1.945407e-06 1.946272e-06 1.946464e-06 2.356389e-06 2.352843e-06 2.345417e-06 2.344516e-06 2.345962e-06 2.347523e-06 2.306759e-06 2.305374e-06 2.316856e-06 2.303512e-06 2.309192e-06 2.315525e-06 9.016301e-07 9.031789e-07 9.065684e-07 9.046666e-07 9.031015e-07 9.045856e-07 1.093249e-06 1.090910e-06 1.093355e-06 1.094573e-06 1.094492e-06 1.094099e-06 1.371748e-06 1.376417e-06 1.376995e-06 1.377083e-06 1.371716e-06 1.374464e-06
2.209326e-06 2.139422e-06 2.136628e-06 2.144802e-06           NA           NA 1.943997e-06 1.928230e-06 1.903911e-06           NA 1.957468e-06 1.941969e-06 1.215747e-06           NA 1.171077e-06 1.179162e-06 1.200449e-06 1.167693e-06 1.682318e-06 1.680055e-06 1.705254e-06 1.671834e-06 1.672521e-06 1.697952e-06           NA 2.086332e-06 1.991745e-06           NA 2.032104e-06 2.022544e-06           NA 1.954083e-06 1.988420e-06 1.978079e-06 1.983379e-06 1.976852e-06 7.913784e-07 7.798703e-07 7.768630e-07 7.822289e-07 7.690155e-07 7.761417e-07           NA           NA 9.499369e-07 9.504366e-07 9.513340e-07 9.209023e-07           NA 1.190988e-06           NA 1.189226e-06 1.183607e-06 1.207025e-06
2.467433e-06 2.444318e-06 2.439375e-06 2.446531e-06 2.429921e-06 2.434771e-06 2.196687e-06 2.190671e-06 2.191982e-06 2.210016e-06 2.191719e-06 2.197863e-06 1.357376e-06 1.349517e-06 1.355880e-06 1.353499e-06 1.354584e-06 1.345377e-06 1.926815e-06 1.923675e-06 1.936353e-06 1.917781e-06 1.927421e-06 1.938687e-06 2.328763e-06 2.315434e-06 2.318658e-06 2.311226e-06 2.311180e-06 2.323135e-06 2.276442e-06 2.282183e-06 2.275473e-06 2.283208e-06 2.288300e-06 2.289747e-06 8.991920e-07 8.910372e-07 8.946589e-07 8.939951e-07 8.958072e-07 8.883855e-07 1.083409e-06 1.079596e-06 1.080977e-06 1.083664e-06 1.084962e-06 1.077891e-06 1.364813e-06 1.373735e-06 1.371765e-06 1.360416e-06 1.357002e-06 1.360599e-06
