"UT_0h"	"UT_0h.1"	"UT_0h.2"	"UT_0h.3"	"UT_0h.4"	"UT_0h.5"	"UT_10h"	"UT_10h.1"	"UT_10h.2"	"UT_10h.3"	"UT_10h.4"	"UT_10h.5"	"5uM_10h"	"5uM_10h.1"	"5uM_10h.2"	"5uM_10h.3"	"5uM_10h.4"	"5uM_10h.5"	"10uM_10h"	"10uM_10h.1"	"10uM_10h.2"	"10uM_10h.3"	"10uM_10h.4"	"10uM_10h.5"	"UT_24h"	"UT_24h.1"	"UT_24h.2"	"UT_24h.3"	"UT_24h.4"	"UT_24h.5"	"Veh_24h"	"Veh_24h.1"	"Veh_24h.2"	"Veh_24h.3"	"Veh_24h.4"	"Veh_24h.5"	"10uM_24h"	"10uM_24h.1"	"10uM_24h.2"	"10uM_24h.3"	"10uM_24h.4"	"10uM_24h.5"	"UT_48h"	"UT_48h.1"	"UT_48h.2"	"UT_48h.3"	"UT_48h.4"	"UT_48h.5"
"1-arachidonoyl-GPI (20:4)*"	NA	NA	NA	NA	NA	4.81314714458047	NA	4.95198313672811	NA	NA	NA	4.79266478885172	NA	4.8500271235436	NA	NA	4.88919521725718	5.00787574376759	NA	NA	NA	NA	NA	NA	NA	4.86845634051655	4.89976580194439	4.71304509988691	4.82372195415506	4.97261471346803	NA	NA	4.93654390077076	NA	4.88033903781244	4.82407374149932	5.27518692344461	5.30429229259568	5.41212776887406	4.99997828473302	5.33061261034432	5.49524175229828	5.28630374369859	5.25964881915704	5.189860723706	NA	5.13396660549941	5.35291922842336
"1-arachidonylglycerol (20:4)"	5.38897105121908	5.56435472802771	5.61729816080037	5.43241926372732	NA	5.87636277373906	5.83899257303551	5.94876690845321	5.93439441010411	5.54526504601684	5.5674486857388	5.92344816160504	5.75858339919735	5.82250413510373	5.92835487914645	5.7185706058501	5.67455712002997	5.87874233351885	5.68477177659361	5.63163246346719	5.82588872923851	5.72201411731214	5.55355414850642	5.97904459237446	5.9747952961949	5.96783943600621	6.13276447157708	5.70425607361805	5.6812891880774	6.16554611973011	5.80824947010667	5.32480905243776	6.14078826424848	5.85815326076446	5.94056479252645	6.06876638884268	5.66432130651039	6.02723704363248	6.05989232724016	5.76329543864052	5.87176902426294	6.00925197567306	NA	5.44111202010754	5.57107031069947	NA	5.49054417104198	6.00261956539633
"1-dihomo-linolenylglycerol (20:3)"	5.53481144317811	4.81961631192432	5.18735994572061	NA	4.88996244798717	5.34240293971527	NA	5.2407588570965	5.28505296464794	5.30868177458936	5.07660039790709	5.09436280355679	NA	5.29565504943259	5.40224246228295	5.3221737948334	5.22955386398114	5.29989500525859	5.39300278579223	5.00424826855884	5.26812378441866	5.63373198226104	4.94126788117924	5.24923261025297	5.47598771574837	5.33952298965204	5.38680741018337	5.31663072602802	5.08243348516002	5.34344798380723	5.60913532974931	NA	5.23337182842839	5.45454303477491	4.94360332321557	5.35481503379864	5.12083048397112	5.05667621512066	5.38668084958234	5.64616935965309	5.28828500531182	5.48648148597756	5.16629983556469	5.18522474611969	5.11295336969349	4.76892654861888	5.02961101253536	5.31167335022617
"1-docosahexaenoylglycerol (22:6)"	NA	NA	5.32075470319673	5.29345537109397	NA	5.52392196953438	NA	5.03771327665438	5.41241014282439	NA	NA	5.4817778947982	4.95780834710756	5.22570720264837	5.30470159185049	5.16009620490425	5.0638997868753	5.28684926793557	5.33001785731344	4.95591854318829	5.23348346573229	5.22587762863952	NA	NA	5.3274672390338	5.52068916801248	5.56852439061123	5.17202465453303	5.08881624594523	5.57120671612912	NA	NA	5.52775488752767	5.32063225769332	5.44946297104541	5.60176131118859	5.24015970616763	5.36484730257873	5.58540545214762	5.21816512046571	5.36734846526276	5.6024148820251	NA	NA	4.95683089662535	NA	5.05762046636506	5.49448436555443
"1-lignoceroyl-GPC (24:0)"	NA	NA	NA	NA	4.40654018043396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.50144269686123	4.34338889746235	NA	NA	NA	NA	NA	NA	4.58296058375072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.83100544266352	4.2916352070879	4.80038710905144	4.90592534017067	4.86000841675898	4.82863412161725	4.72556046286117	NA	NA	4.74211213162658	4.75773755970644
"1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*"	5.54525267157974	5.53008822779277	5.5173344804588	5.62587605044799	5.69894307724339	5.58007379121627	6.10887541304955	6.18380917295132	5.95750480637102	6.10414930918393	6.07295647601976	6.03892163963883	5.99981886143103	6.01602452180421	6.05721141596821	6.0652479857462	6.00336573527017	6.14581057449526	5.93097601462882	5.82598534178811	5.91501972721007	6.032454358542	6.03719972905845	5.93913170904709	5.85422524943891	5.90048674801976	5.96111626901982	6.04383875790741	5.92990353225581	6.00333082758515	6.05368065739584	5.83749942399472	5.95285537971283	6.06233976461924	5.88015021536557	5.9631893160928	5.76475281533298	5.87680708783011	5.67825972837995	5.9245051638459	6.03473350869641	5.90139183710196	5.76418285979147	5.90317303787012	5.69130875175949	5.07899663165948	5.76005287428568	5.9209623948101
"1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*"	4.53645743210895	3.4848690327204	4.29338465564944	3.60584353905809	4.50546201535389	4.15222717183814	4.92113480530646	5.04064189154454	4.59997035867471	4.67855479633768	4.63630732069591	4.73431167388103	4.76678451549786	4.74631497638163	4.7946344133904	4.76948071721623	4.8079812696943	4.76566110539012	4.61184009522006	4.34779821532482	4.32060319775962	4.63514180639513	4.6936478192388	4.66597477287693	4.36604920980024	4.52175246340676	4.59567254926685	4.87401770386219	4.72727278983627	4.48495434742098	4.62281477862388	4.8250234459796	4.677597828791	5.15705462538744	4.6477545046228	4.72423489649053	4.58777829227769	4.62131132843788	4.02836788369706	4.86734961718879	4.95553863137203	4.80520851154057	4.8903203983853	5.10050839450196	4.46569507426257	3.8608767964033	4.82874365445603	4.75323057821707
"1-linoleoyl-GPC (18:2)"	5.22558838133468	5.25473412893214	5.17944262936311	5.2018475735901	5.29299551474908	5.05092856177744	5.2022975561388	5.411183509189	5.31126845117214	5.26112958537818	5.41101329048387	5.44717354158246	5.37419642313652	5.35606220631138	5.17159775473929	5.27278580856135	5.31230644038973	5.32938567419239	5.45578253264572	5.29775394740497	5.3839499405253	5.46055056891297	5.39858055472055	5.30228762697621	5.3613859305927	5.33988452596856	5.26798556099418	5.31729428729029	5.16861532221102	5.30258632091869	5.21384700534455	5.13059748209762	5.33690580730838	5.30314203733436	5.19070699055485	5.33425867695393	5.32489744170206	5.48325342512398	5.40149531693335	5.36480605672358	5.25870191931966	5.45871035126957	5.36653501876237	5.06081111979135	5.29482982310044	NA	5.46793204093295	5.36165418853516
"1-linoleoyl-GPE (18:2)*"	NA	NA	NA	NA	NA	5.09457593364925	NA	NA	NA	NA	NA	4.838912027406	NA	4.74476223706558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.40183461826086	5.36159186167834	4.83785978749889	4.93733731635989	4.95058389387961	5.01677853414769	NA	NA	5.28073539815696	4.76911874048832	5.08221071660124	5.08177203163699	4.92020683643076	5.24985847241737	5.17393761794374	4.81312711054499	5.10732870581254	5.07817033573805	4.88375793431675	NA	NA	NA	NA	4.89645456401208
"1-linoleoylglycerol (18:2)"	NA	5.64480871452808	NA	5.74605085650462	5.62171517895496	6.06510557836405	6.72052949537519	5.58996523118005	NA	5.45399830410311	5.36889280036186	NA	5.34693946269899	6.20267218577024	5.65365430426388	6.19970362914223	5.8883339696536	6.10668714452424	NA	6.00796487097297	5.56381676256976	6.2983674427147	5.55443221947723	6.0003234289267	NA	5.50935039929778	NA	NA	NA	NA	6.18144596938541	NA	5.49341482852681	6.46627981351664	6.30974064299889	5.39554130254795	NA	5.27873760033506	NA	NA	5.54367327742829	5.47189724689318	5.36561525944972	NA	NA	6.11501740304923	6.32399543796078	5.52262938867553
"1-methylhistidine"	5.66558099101795	6.50267656280652	5.90184449192372	5.81564946075803	5.93968145876777	6.17720971831185	6.01419028221049	5.75789912406858	5.91553332199077	6.1139056004534	6.20599317502721	6.00908358745042	5.87322931480075	5.96184616232467	5.96667664179179	5.81507409979679	5.83183523402333	5.7096031880474	6.01895501049566	5.99564747750011	5.98767252015154	5.81221324444322	6.1648208087308	5.77774137256627	6.1911991400707	6.27722494009779	6.15544262393918	6.33217578383042	5.98287204368522	6.34728277712345	5.77946517307466	5.98288695166358	6.23373048810301	5.96900938653732	6.29383813951854	6.01543394803222	6.19899614405547	5.93664139825079	6.06861956840428	5.89855131932968	5.97950421463434	6.12656029266095	6.26878898398625	6.23443502297983	6.53496834033066	5.52097322981496	6.44331196998382	6.38238018435064
"1-methylimidazoleacetate"	NA	5.22099147534753	NA	NA	NA	4.94449254236714	5.1504002644476	NA	4.85079322113277	5.25099055381932	5.27849980740333	NA	4.79003873583603	4.81047447227644	5.17834373897622	4.67460397697161	5.02127201395104	4.64954903187113	5.14222047141296	5.14175382986059	5.10458270020625	4.8415283994263	5.0691239632573	4.93550222757644	5.13061677192915	5.18212635872157	4.79026404709448	5.18919544360867	NA	5.20464624573268	4.94543411594795	5.07919572228909	5.26664791171779	4.37224901406396	5.30094964375205	4.80821097292422	5.20882549411875	4.94817814853476	5.15643102170538	NA	5.02037785845664	5.17723051033229	5.03334332313522	4.87084850755155	5.29171730077861	NA	4.91077910141265	4.91768927123651
"1-methylnicotinamide"	7.81095190948879	8.0441806369892	7.98444089589625	7.95900195086425	8.02515732754183	8.12472353381183	8.06184572956825	7.93380286172497	8.04740288553849	8.13099611878224	8.09211116656842	8.01292367021825	8.06091724336661	8.18216416178858	8.15213206812495	8.10702986295736	8.0630894249103	8.10262568589597	8.20002817054108	8.15876499301478	8.22759673553891	8.13922168406753	8.10875444845773	8.13725123596935	8.18263520204126	8.19738396029279	8.1444192162133	8.18842460111009	8.14291245716843	8.21017789589568	7.9538273185338	8.05567260379487	8.18090275633859	8.04986984358694	8.22215180225052	8.18313864130235	8.25840999195716	8.22029649957488	8.25768721268458	8.12608538325107	8.21418720707218	8.26860799706685	8.170628480632	8.26997019763332	8.29179430386728	7.74378423988784	8.31758059900971	8.25805517759386
"1-myristoylglycerol (14:0)"	NA	5.30350492323951	5.8407952722495	5.8962671066982	5.65041049798122	5.59220119271509	5.99730511042111	NA	5.6733324546653	5.7627700634606	5.67789243486288	5.78464296445432	NA	5.71835219276371	5.49680930140045	5.87633448381625	5.78956661146533	5.61681987210569	5.89222765459085	6.28123000582735	5.82526639267075	NA	5.610350298421	5.50261281628346	5.76353131340728	NA	5.90856329206456	5.8418610599013	5.68980415188535	6.28014978253662	5.93288452659069	5.61666242509503	5.57105281972503	6.15276183417268	6.224917723214	5.71804556477828	5.73351664709284	NA	5.68588677769207	5.74375584746485	5.69636687459021	5.78191614152713	5.84429571582621	5.83043339829599	5.90986185311837	NA	5.65948263956221	NA
"1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*"	6.74365460992212	6.58078315138297	6.63246184769736	6.53251080012664	6.70147982209872	6.71676903098569	6.86716850550919	6.95640732280747	6.5861259875233	6.69374250939859	6.8123098026336	6.82371908656896	6.87174702705117	6.7951343366764	6.79616433502756	6.83995255802773	6.8203386249448	6.90855053342538	6.95340878112304	6.75108054598066	6.74561053349014	6.81351066853077	6.81582464161534	6.88943746135358	6.79538540444547	6.84145126334783	6.94584195723412	7.03965689925931	6.87683015666605	6.89006309541999	6.83471583460549	6.87622708080147	6.89194468954433	7.09411009143017	6.84793949534555	6.92724103080475	6.74542575651168	6.94042234438935	6.80464106966725	6.9345337488606	7.02715888411824	7.03349500610691	6.95235419946483	7.18094217779829	6.81499703923387	6.26363180845785	7.03378640077866	7.08683750540191
"1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*"	5.73365941029579	5.27098145606233	5.56544638286252	5.51674420808625	5.579554960401	5.51778555714269	5.741431317357	5.96698977386725	5.38865704118791	5.5540964820804	5.7339439946069	5.77046097061356	5.77835604432083	5.68873563858145	5.69247941941216	5.81621610355049	5.8679616070268	5.91600889775807	5.66369715709146	5.62299484339174	5.4826363711929	5.76763369824048	5.67322740147797	5.82233940875293	5.62834498744442	5.76416865737795	5.795847357171	5.91791545384796	5.74332628751343	5.71359133475847	5.73516039223288	5.80510852463521	5.76550538433051	6.0134271270707	5.79631964820384	5.88523509798366	5.55628923045538	5.8117860699476	5.44477841481948	5.78196421648748	5.8556578412434	5.89717221830393	5.72241425216424	6.05838312436929	5.67509429336079	5.07330768382357	5.80444748805507	5.98630719376632
"1-oleoyl-GPC (18:1)"	6.20782091509002	6.23910394001789	6.31589313068528	6.23056948522751	6.29523669060516	6.22752344142779	6.30245431487148	6.45136405913114	6.30663215270428	6.27643744623353	6.33232835735893	6.34621444763339	6.3777794543159	6.39751088750678	6.35367546623512	6.37969756577906	6.33408605372695	6.34364999836963	6.40700760435136	6.37185885111288	6.38673664774517	6.40994866978157	6.40835089981073	6.3548760388637	6.32731213024726	6.35145190312875	6.31344072779781	6.36934853823219	6.33851047823297	6.26458810545609	6.27252827055802	6.2436785947348	6.28056357496861	6.37020321812182	6.30078889531499	6.36955925967898	6.38837849996572	6.46066485416511	6.37724886356798	6.46560648526437	6.50040390123031	6.43466788634869	6.43225444069489	6.59191199032364	6.41273095225107	5.76935959940898	6.53509401993413	6.53689135820631
"1-oleoyl-GPE (18:1)"	5.57379610599199	5.70755740254297	5.72154105473194	5.97786575632105	5.69285837111055	5.89641652774782	5.74499745528355	5.88282155526402	5.71357873707958	5.71311068435814	5.42076248922971	5.53842919625828	5.61782932463904	5.58401104038321	5.62574035976276	5.66844183083491	5.5091057028626	5.66147192876662	5.58046764287099	5.54139075918107	5.6779352865878	5.72057850540922	5.51350792079071	5.50548100167573	6.12476824256251	6.0962605179106	5.9436745277871	5.93626183895648	5.9739586861067	5.84492925279193	5.99738769514327	5.84110720602775	5.88178908704572	5.98816550588156	5.97479897813875	6.00764708509313	5.86027330684973	5.98671128701332	5.94603742379861	5.99310365848238	5.91739521520842	5.81546550787753	5.90286898345173	5.89750228241211	5.83926367549035	5.08282843870799	5.86363864989835	5.90340419393329
"1-oleoyl-GPI (18:1)*"	NA	4.90050913885141	5.28043039368653	NA	5.24870873560092	5.36585473395169	NA	4.83382258070157	5.15503222879097	4.89481986216669	4.8264441200354	5.077640389544	NA	5.10096642934907	5.1705638557545	5.02903457821761	4.91586396032211	5.10924772272669	5.06536680970904	5.05941572509423	5.29303090560644	NA	5.26136994190285	5.2035278529443	4.93145278524375	4.8924730534509	4.85859734499469	4.88051634172217	4.75244028902526	5.09044499569259	NA	NA	5.05194703669855	NA	5.09865410723438	5.03354437609095	5.49174678428721	5.56113598265536	5.59233334175243	4.959485005094	5.55350437033851	5.68967283894395	5.56708167927781	5.43753018964442	5.38351376759135	NA	5.448100048397	5.5599807957211
"1-oleoyl-GPS (18:1)"	NA	5.20520165636812	5.30392143610817	4.90980198847318	5.33207875556265	5.58123719068798	5.04430451917591	5.17641251812109	5.41356126811179	5.16601249305983	5.3084918472416	5.50264830800757	5.26719755055048	5.47508544006017	5.31691762612463	5.27270005678959	5.29361664761985	5.3980615941058	5.12007354637404	5.42992338092184	5.49764964780877	5.11003049084831	5.17788552663433	5.45349722029565	5.38822912545621	5.54869276545399	5.36584725237195	5.3481237069443	5.41846204997788	5.54369687421334	4.74063107949833	NA	5.52539469444477	5.0596542808241	5.39725154080209	5.54658954501103	5.62728288203233	5.66716145749915	5.64208248968923	5.47515088539017	5.75911764173487	5.75699495644015	5.75327043820351	5.69459642521905	5.71443790069767	NA	5.67813307910546	5.80489963417668
"1-palmitoleoyl-GPC (16:1)*"	5.34856575086359	5.38458457005963	5.4758977176603	5.37145578191302	5.45757308984778	5.46129438741846	5.3306734606172	5.5064685014261	5.47447559742997	5.43839835115366	5.50639272367275	5.51242288716031	5.38707823288783	5.41164327169109	5.32422481997823	5.46781521539941	5.3892848343741	5.54539371926564	5.4466815972281	5.36046276479951	5.55056953776331	5.47383426674993	5.54706424380111	5.43319999860838	5.52912095053209	5.50841254465427	5.49635805036033	5.51031171533525	5.45425015530035	5.36466166537473	5.43502371700407	5.29488488700003	5.4485671997481	5.45917226876026	5.35886339621929	5.48261350049812	5.47041490152715	5.56635616485414	5.51284175943889	5.61910690211725	5.64965899794982	5.58964358945787	5.48993880220643	5.61091661914435	5.48413605808963	4.61457031806	5.61781047786971	5.57805555702814
"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4)"	6.91588140807979	6.67688831276236	6.75382725215095	6.68873643895142	6.83329306390051	6.74430910258267	7.10232944190838	7.19447701592846	6.8832928949195	7.05191166160123	7.12806417693183	7.08085551325448	7.10981314427855	7.21918679967865	7.18879215855176	7.17833506912983	7.23059568811098	7.3002553055067	7.31041561490124	7.06899756747945	7.1343411646481	7.25495757570066	7.22721547101411	7.2174331682727	7.02429906160153	7.10780281786816	7.21921244000486	7.28683652440542	7.06580718363255	7.12045474707965	7.23502240112236	7.26313706521868	7.06721116966527	7.37784477739439	7.09328783879595	7.25680748128015	7.08074737998625	7.31263832737053	7.07398602779418	7.29419595359447	7.34876360956978	7.28425607850679	7.0008295782251	7.29838474619243	6.96686661052136	6.4827884306852	7.15537360383147	7.25500480070139
"1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*"	5.77469210801426	5.15365330722825	5.39891694023276	5.37714044426223	5.50093731383969	5.38936811724598	5.66547310749964	5.90324739021402	5.35680000937782	5.58012289946211	5.57188693752337	5.63596301575762	5.72417097071875	5.51468319954017	5.62560771198336	5.75345052906966	5.72568217930558	5.82906951234117	5.79937088007253	5.37848148096441	5.44056591682249	5.62792475338759	5.64840685370211	5.70725072446021	5.44688961646491	5.6331653536839	5.65997321529632	5.85554520044153	5.62450795275336	5.66864585639489	5.71787013273775	5.77497437626153	5.70690118822844	5.8958516556206	5.5506502089365	5.79000915505367	5.40065539707818	5.6318018128591	5.39493473980696	5.58705734838165	5.78964768423373	5.75503822394181	5.63942273494053	5.96312454996313	5.58634984044782	5.04395534318437	5.80909554590249	5.85855043071789
"1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*"	5.12564714426945	5.01445333131707	5.05807282679324	5.03625751063175	5.08584691803234	4.98932520711214	5.28981183911762	5.23050767489259	5.04617898589972	5.20087511106072	5.07910161809316	5.25551130140539	5.30045417390925	5.26267885660698	5.16768942771559	5.42865951949047	5.22391886706919	5.38414903435419	5.30342718749612	5.13374323417117	5.1705638557545	5.29029510990991	5.18144625536708	5.35606985836968	NA	5.02940407134573	5.15019748246285	5.22061795383393	4.93467516304147	5.29049761192013	5.03641728492399	5.28075360060495	5.24968987177412	5.33653978075354	5.20562653985084	5.30548894590518	5.14905275525141	5.24365059214741	5.1462086828793	5.19218818604856	5.32587469041322	5.34238319771096	4.96913623359671	5.39453397883713	4.94574916098123	NA	5.1879717016474	5.42037167932823
"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)"	7.14446622764487	6.97123789271135	7.05973327825728	6.93999731236133	7.12018789562011	7.11837035959179	7.24044530468249	7.32674832669978	7.02533220893293	7.11313979932508	7.22759791843015	7.21819778481321	7.26990344684242	7.18467772052049	7.19393249719644	7.2504255163499	7.25163841508995	7.29430733791053	7.36651914513595	7.1606491444548	7.17000299837857	7.28385704125662	7.24524164272928	7.29962042279947	7.1486079292312	7.22434594160031	7.29919967528977	7.40010192192413	7.24150011021255	7.2511711210267	7.21806532525842	7.25118573462395	7.2783271887949	7.46064491656184	7.21289990235737	7.33007716618359	7.151046414915	7.34769728287166	7.22145456145191	7.34529443271575	7.4144162921533	7.40704795692282	7.33152479430438	7.57568662743669	7.20159398717463	6.66483276000769	7.42271443133976	7.47550051627872
"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)"	5.77092929446142	5.08329115437507	5.38343474291389	5.32600591764864	5.70649588564851	5.37060930098187	5.44463959057666	5.94773017616959	5.26464784843247	5.40211860080018	5.54956845837228	5.64456954742209	5.64793038377732	5.69820932320239	5.6877322383606	5.55588610233266	5.64229630985322	5.85820683972298	5.59765679961582	5.58188710818563	5.24036450904411	5.74823455606525	5.51638992368814	5.63644978107735	5.61898161070646	5.47229119802627	5.53587616558535	5.76475878731507	5.66132702613842	5.5262759381593	5.49085986393307	5.72897352837146	5.71078649252556	5.88390321025946	5.68940831804486	5.5839431265134	5.38994888115996	5.35657459635092	5.16185593493485	5.41981866814325	5.68861912455142	5.51997098563644	5.48267496275946	5.80470426130652	5.56826275575962	4.91271082780627	5.55231528451061	5.875303821494
"1-palmitoyl-2-oleoyl-GPC (16:0/18:1)"	7.91177156005113	7.6897677431398	7.82689987803506	7.66074780429181	7.87157914637954	7.81118922397048	7.91818812276052	8.08278163752139	7.65335598097269	7.75925846331717	7.92355829677962	7.92181203345137	7.94310076179657	7.89973945573369	7.90702350456024	7.99219278435009	7.93897191645883	8.02715248714279	8.06134588290232	7.85878201770616	7.80646987734346	8.00676295536913	7.93137771714493	8.03178159517207	7.76578635698865	7.91464330374079	7.96601675062798	8.09001373502983	7.80171683800533	7.95759912780156	7.84952112630713	7.93375454472936	7.94611515313312	8.17197887353864	7.92191543134441	7.99228478181639	7.79693604835347	8.03361538183586	7.79784632512035	7.94107174785041	8.12904908661159	8.14754544123856	8.00847517915297	8.2926191315565	7.87963762359742	7.42601979144441	8.11854292942779	8.22952674820891
"1-palmitoyl-2-oleoyl-GPE (16:0/18:1)"	6.22472310578376	5.7738683244372	5.94935682332692	5.94676313608557	6.02483895265225	6.00367202682466	6.17555268962527	6.34183934759976	5.80728939959112	5.90928370756088	5.99491296366592	6.07667029356446	6.16490756542095	5.99384476010263	6.08453910216537	6.26889982953176	6.12423319530054	6.33822055582736	6.23841296462853	5.96484725117391	5.83073041671793	6.22105413280219	5.99548601733954	6.27889620898727	5.97652925471229	6.06489692891012	6.10820668446253	6.27120944560697	5.94365969446406	6.04290061941175	5.97591041754697	6.13953056689195	6.06386454735421	6.36939807438405	6.11758579661045	6.20066202590506	5.79932676210832	6.07866521489619	5.78604121024255	6.03445358079928	6.20637759311418	6.26644502732779	6.12256153741803	6.37380708834958	5.98643580967925	5.50468286063109	6.14898896801382	6.29415130362249
"1-palmitoyl-2-oleoyl-GPG (16:0/18:1)"	5.70742964632569	5.71750573936232	5.67823421926629	5.46141748293273	5.79873556277282	5.67497497891561	5.84098696893933	5.90224609345952	5.46794682673466	5.7128137935381	5.80987337069031	5.9046262975169	5.94744744655223	5.74284213159705	5.31088227958276	5.83288045871211	5.58549005749621	5.84151150948575	5.82905277461279	5.68043251617053	5.40644309199242	5.81042878012605	5.72878137181663	5.80608903405613	5.65440662810479	5.84659377731102	5.79430955189792	6.03798434737115	5.63224160990801	5.91220291951183	5.57955038644872	5.91225501275793	5.93791940367943	6.05187150467647	5.97504329739008	5.92482336426674	NA	5.4088062145848	NA	5.46100152006633	5.82134187283521	5.90939073055254	5.92528114304671	6.21140837294768	5.97020038175903	5.27474882670735	6.01529980521863	6.21908209907851
"1-palmitoyl-2-oleoyl-GPS (16:0/18:1)"	5.67905158735946	5.60424765923765	5.68085381871272	5.53078988625212	5.68468651002763	5.65168981681185	5.67591300705688	5.77453521301251	5.40718518204608	5.53646753421248	5.64588677490104	5.79832739350907	5.71737088623846	5.64505660063598	5.61048342888907	5.78859820891945	5.62012043258911	5.78911514719373	5.73630246136384	5.59080060938778	5.59875221714865	5.73652079630362	5.68482920989639	5.78333462384297	5.37558131878874	5.61282622484639	5.52728438981564	5.72400783540516	5.36693446958986	5.61849471937758	5.49687847023042	5.63922643238651	5.61453761472534	5.75787182163626	5.64117952326146	5.59757233778967	5.47253412723247	5.59235776826336	5.55029440972703	5.55619391357285	5.70782386621452	5.72989502174559	5.59139187491199	5.82121996929083	5.54996280173727	4.92780649186395	5.60249189949876	5.75616124319926
"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*"	7.02766373576427	7.11208843357933	7.20419755158009	6.65824012847296	6.92693718731017	7.26502878223545	7.31235611690521	7.43870426535002	6.89298582869925	7.20305677799636	7.27575578931299	7.29598303180332	7.35257613861374	7.29457670367928	7.28760620863507	7.3426205950403	7.34229158306647	7.39522613549599	7.45068201652735	7.24172056193082	6.90974227595977	7.37351242310714	7.3503761163128	7.39372548702328	7.21256916294064	7.28747113737584	7.40202688613688	7.47506816084744	7.31765039191016	7.32490965033988	7.28659226097838	7.29262479919722	7.31627386785836	7.52521999331709	7.29224964552324	7.41134631740473	7.23910939928238	7.40569614825421	7.30151222900233	7.42082409626577	7.50097085990883	7.47112300770983	7.47494843832855	7.72387252597251	7.34944437331227	6.81017590812093	7.5804171584908	7.6357966477948
"1-palmitoyl-2-stearoyl-GPC (16:0/18:0)"	6.39674056970326	6.12746116251154	6.34922505919347	6.21026125232969	6.26564078612082	6.25120273449	6.40501252705956	6.46141823340812	6.01223005313119	6.21415186846752	6.28796467172184	6.41672369754673	6.2248268953465	6.04782021682975	6.19260285330531	6.38283368498374	6.25972094756898	6.3597967923745	6.33425887810648	5.79528132078887	6.08061061540488	6.29668383381639	6.19989251761552	6.44947654783927	6.24041594434737	6.41554807363589	6.42913397948902	6.63930795355975	6.19413232777938	6.38730598517225	6.21832382041101	6.40075327010864	6.47002719005027	6.72307736735734	6.45171522380656	6.51592627366104	6.04464165869479	6.35766237509392	6.06470389500466	6.29957615277857	6.51320148024967	6.64060634078403	6.65939597064267	6.89845882037797	6.49727625375911	6.01505404872923	6.65120675671422	6.80937922609528
"1-palmitoyl-GPC (16:0)"	6.29854590633149	6.28584591765976	6.34057438364534	6.29775504136089	6.29941598484256	6.34137239326964	6.38529608016171	6.53174235169249	6.41947048779341	6.3430480092767	6.45583088356359	6.40862641719765	6.41138802045125	6.51573307241343	6.44171523994705	6.4641406602204	6.35080952367463	6.45844263699538	6.46193620226226	6.50640869222746	6.46205896614831	6.54602737348087	6.48165656974569	6.47928702838687	6.51304864530496	6.54594015565691	6.53437606732216	6.5298812269534	6.54226197205288	6.46019564183412	6.50749317880936	6.45077164127831	6.44411243435956	6.51509021542959	6.43979674609988	6.57153228374781	6.57855165470913	6.6836885451637	6.5927401970607	6.63622433103419	6.60395112897942	6.56801775552573	6.69325301052471	6.68008329552373	6.58777055017405	5.92700778631134	6.73283514859566	6.70071686689838
