X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
1.0642700 1.0743455 1.0622800 1.0486200 1.0518450 1.0431185 1.0759391 1.0665655 1.0625265 1.0507146 1.0762156 1.0688020 1.0721932 1.0496119 1.0647509 1.0446239 1.0642711 1.0559360 1.0560389 1.0534125 1.0522525 1.0313492 1.0474705 1.0382242 1.0642019 1.0488642 1.0686916 1.0431476 1.0284140 1.0260129 1.0594202 1.0399271 1.0800900 1.0660904 1.0614988 1.0523111 1.0516982 1.0520990 1.0636586 1.0555570 1.0748560 1.0503936 1.0244342 1.0193615 1.0506203 1.0322457 1.0466459 1.0198933 1.0238096 0.9986791 1.0386583 1.0058799 1.0250511 1.0316537 1.0606199 1.0490703 1.0638041 1.0496120 1.0491058 1.0391408
0.9406749 0.9450842 0.9180093 0.9285573 0.9195681 0.9096719 0.9597718 0.9632044 0.9608161 0.9567182 0.9597986 0.9424429 0.9310195 0.9414720 0.9531601 0.9144866 0.9602735 0.9535780 0.9599078 0.9604360 0.9205626 0.9266449 0.9434750 0.9166289 0.9853497 0.9631914 0.9800281 0.9447898 0.9255990 0.9307373 0.9715135 0.9504659 0.9937288 1.0281507 0.9814958 0.9673193 0.9505818 0.9545240 0.9661714 0.9278646 0.9797531 0.9544635 0.9516857 0.9474194 0.9454679 0.9552029 0.9828532 0.9506457 0.9792164 0.9534160 0.9797713 0.9574402 0.9632373 0.9599996 0.9708486 0.9621966 0.9943463 0.9736712 0.9804335 0.9683379
0.9388359 0.9531997 0.9694561 0.9369607 0.9304251 0.9357814 0.9775188 0.9679127 0.9580764 0.9648027 0.9500301 0.9747386 0.9557038 0.9488369 0.9806725 0.9418501 0.9773872 0.9495765 0.9767988 0.9537097 0.9605660 0.9309032 0.9495152 0.9516574 0.9915340 0.9638729 0.9940840 0.9620813 0.9541482 0.9631271 0.9478600 0.9308381 1.0066168 0.9738886 0.9635736 0.9688022 0.9675593 0.9693025 0.9639489 0.9609230 0.9749151 0.9590289 0.9829379 0.9683102 0.9865891 0.9799211 0.9778970 0.9624193 0.9931850 0.9598322 0.9864305 0.9719474 0.9864603 0.9867119 0.9740238 0.9508203 0.9891773 0.9538457 0.9655207 0.9779120
0.8123428 0.8231715 0.8288376 0.7843812 0.8184762 0.8099747 0.8884924 0.8735693 0.8838945 0.8750883 0.8931869 0.9065888 0.8345128 0.8333979 0.8890180 0.8609414 0.8766128 0.8528508 0.8623731 0.8284523 0.8525620 0.8340479 0.8244780 0.8368956 0.8411982 0.8406224 0.8522168 0.8483768 0.8354818 0.8680036 0.8778171 0.8540553 0.9174189 0.8252776 0.8578188 0.8508187 0.8374230 0.8917362 0.8843672 0.8817153 0.8687870 0.8684895 0.8914297 0.8657021 0.8734644 0.8724574 0.8368160 0.8578216 0.8643129 0.8441584 0.8407041 0.8226844 0.8602822 0.8456434 0.8852224 0.8613370 0.8712390 0.8848292 0.8838327 0.8885521
0.9774805 0.9821228 1.0055291 0.9889782 0.9914099 0.9792814 1.0084733 0.9990325 1.0048696 1.0003029 0.9956716 1.0012617 1.0043207 0.9905993 1.0167862 0.9921270 1.0177638 0.9933202 1.0147560 1.0015919 0.9861747 0.9821642 0.9903363 0.9832384 1.0270056 1.0042071 1.0281464 0.9947695 0.9819581 0.9901868 0.9972363 0.9674848 1.0353848 0.9994672 1.0100008 1.0066190 0.9936030 0.9984524 1.0088817 0.9834975 1.0218713 1.0028277 1.0040506 0.9912472 1.0232379 1.0007256 1.0249262 0.9994596 1.0149456 0.9863660 1.0259274 1.0041635 1.0106458 1.0119228 1.0082376 0.9918709 1.0233872 1.0046791 1.0162668 1.0063717
0.9620035 0.9814902 0.9740921 0.9542993 0.9612358 0.9504119 0.9892824 0.9884848 0.9775397 0.9716545 0.9820231 0.9936502 0.9892983 0.9719476 0.9906021 0.9432749 0.9839064 0.9670537 0.9847566 0.9785468 0.9716248 0.9478949 0.9585727 0.9594126 0.9980971 0.9717285 0.9997926 0.9119106 0.9565937 0.9639849 0.9754198 0.9721792 1.0095485 0.9928318 0.9863631 0.9741841 0.9798504 0.9824488 0.9810781 0.9824512 0.9848276 0.9659393 0.9782050 0.9693249 0.9819498 0.9765285 0.9913303 0.9443432 0.9903807 0.9659569 0.9865477 0.9414388 0.9966194 0.9853131 0.9959306 0.9781130 1.0041876 0.9759874 0.9850287 0.9805722
0.8944620 0.8886409 0.8783589 0.8831468 0.8690135 0.8634055 0.9236005 0.9162046 0.9119408 0.9118296 0.9128890 0.9133393 0.9039632 0.8900959 0.9091642 0.9015618 0.9235456 0.9054860 0.9168861 0.9178875 0.9058012 0.8827966 0.9088712 0.9031639 0.9313673 0.9216003 0.9374832 0.9149724 0.9016730 0.8997246 0.9340839 0.9196853 0.9513498 0.9284091 0.9340313 0.9265528 0.9188591 0.9182279 0.9367965 0.9145268 0.9408921 0.9258525 0.9201119 0.9027929 0.9205896 0.9081949 0.9244459 0.9045585 0.9299195 0.9028537 0.9285182 0.9134156 0.9161499 0.9066422 0.9453586 0.9293876 0.9564698 0.9482149 0.9484677 0.9390305
0.9103432 0.9092717 0.8978491 0.9000988 0.8852610 0.8881537 0.9391542 0.9113395 0.9173951 0.9203547 0.9266361 0.9074717 0.9160686 0.9107884 0.9147483 0.9085689 0.9203328 0.9008704 0.9317839 0.9280714 0.9199014 0.9009541 0.9166189 0.9063779 0.9414423 0.9268672 0.9453875 0.9291708 0.9137189 0.9298305 0.9348644 0.9115186 0.9405257 0.9132956 0.9258896 0.9119364 0.9199334 0.9111550 0.9353403 0.9210058 0.9481522 0.9072761 0.9342189 0.9065551 0.9327050 0.9222769 0.9298814 0.9059233 0.9418278 0.9144465 0.9322949 0.9283244 0.9262051 0.9244820 0.9400875 0.9261589 0.9371236 0.9387789 0.9256820 0.9226710
1.0110972 1.0064485 1.0031149 0.9930488 0.9834645 0.9793687 1.0275038 1.0121067 1.0110520 1.0120155 1.0104716 1.0114033 0.9992996 1.0063774 1.0151603 0.9974351 1.0254770 1.0030360 1.0254515 1.0278118 1.0029903 0.9960544 1.0161259 1.0039684 1.0421995 1.0236320 1.0429938 1.0141274 1.0080584 1.0030812 1.0197507 1.0025655 1.0425754 1.0173982 1.0118667 1.0183537 1.0004529 0.9996747 1.0226167 0.9983409 1.0282551 1.0057215 1.0201118 1.0040677 1.0261469 1.0152900 1.0316393 1.0012011 1.0275886 1.0054366 1.0390475 1.0265378 1.0209023 1.0296539 1.0332019 1.0181299 1.0382013 1.0203062 1.0214497 1.0113543
0.8651268 0.8693222 0.8712145 0.8581083 0.8490705 0.8612830 0.9200376 0.9105425 0.9213352 0.9043089 0.9110086 0.9154528 0.9036049 0.8737712 0.9145196 0.8871265 0.8956974 0.9002261 0.8909067 0.8718144 0.8959925 0.8543621 0.8760390 0.8754219 0.8960584 0.8731590 0.9066254 0.8894628 0.8524313 0.8808999 0.9221914 0.8923383 0.9355579 0.8629067 0.9115522 0.9098137 0.9027394 0.9069307 0.9167691 0.8866681 0.9155340 0.9044642 0.8735859 0.8596601 0.8979500 0.8758725 0.8712885 0.8680221 0.8807188 0.8228088 0.8808416 0.8696437 0.8559697 0.8691494 0.9213418 0.9044445 0.9276483 0.9105377 0.8970905 0.9060373
0.9594703 0.8882016 0.9507508 0.9455246 0.9481768 0.9242486 0.9636815 0.9449458 0.9699834 0.9774777 0.9356198 0.9263520 0.9768723 0.9647474 0.9841090 0.9639777 0.9846834 0.9722433 0.9855358 0.9753530 0.9535758 0.9556020 0.9595571 0.9457432 0.9939261 0.9845051 0.9968875 0.9839393 0.9729899 0.9509772 0.9757638 0.9603552 1.0073687 0.9595843 0.9920443 0.9798134 0.9710498 0.9490164 0.9734915 0.9480847 0.9972361 0.9834548 0.9737276 0.9587843 0.9893693 0.9751604 0.9927246 0.9623407 0.9839756 0.9691530 0.9857450 0.9735257 0.9849304 0.9713185 0.9719064 0.9368336 1.0027070 0.9901196 0.9834219 0.9860088
0.8546875 0.8827100 0.9017905 0.8279842 0.8293540 0.8553028 0.9496236 0.9442545 0.9310224 0.9398999 0.9207441 0.9583526 0.9099790 0.9068495 0.9588484 0.8943676 0.9372363 0.9202476 0.9149006 0.8741191 0.9049843 0.8566779 0.8771751 0.8896113 0.9324104 0.8813582 0.9251953 0.8880269 0.8592194 0.9056853 0.9315345 0.8997966 0.9747239 0.9847670 0.9241414 0.9288620 0.9227890 0.9363512 0.9326493 0.8798654 0.9188977 0.9178799 0.9116131 0.8754563 0.9092841 0.9071189 0.8726975 0.8706546 0.9001387 0.8150667 0.8547791 0.8647214 0.8685095 0.8175706 0.9457699 0.9154408 0.9655581 0.9234579 0.9204705 0.9446696
0.9278384 0.9778528 0.9509129 0.9329152 0.9204273 0.8997572 0.9953893 0.9624913 0.9794690 0.9653928 0.9931370 0.9771638 0.9803373 0.9578984 0.9763907 0.9475920 0.9688865 0.9622858 0.9661220 0.9638930 0.9590102 0.9419993 0.9386839 0.9135281 0.9879504 0.9676528 0.9977041 0.9724068 0.9494605 0.9336112 0.9852258 0.9642577 1.0015615 1.0341150 0.9762677 0.9655114 0.9668135 0.9634588 0.9746002 0.9814117 0.9771420 0.9628339 0.9424011 0.9375034 0.9866008 0.9616673 0.9539516 0.9079534 0.9701314 0.9528028 0.9626792 0.9539875 0.9691869 0.9675133 0.9828348 1.0132912 0.9953580 0.9845946 0.9772645 0.9641448
1.0024414 1.0122661 1.0072879 0.9954797 0.9939195 0.9855932 1.0112685 1.0069545 0.9992321 0.9939335 1.0129927 1.0057479 1.0167650 1.0045495 1.0036047 0.9896028 1.0026998 0.9928153 1.0060788 1.0103958 1.0031078 0.9866106 1.0051863 0.9966179 1.0190075 1.0115996 1.0315553 1.0099523 0.9970914 0.9875933 0.9975762 0.9797427 1.0110688 0.9980529 0.9914062 0.9907148 0.9945081 0.9935248 1.0007862 0.9860947 1.0058635 0.9854948 1.0044229 0.9903517 1.0094683 0.9987291 1.0136295 0.9914787 1.0188401 0.9944915 1.0256225 1.0093163 1.0173869 1.0199689 0.9943361 0.9885828 0.9973454 0.9862019 0.9867332 0.9739226
0.8466693 0.8598135 0.8852401 0.8325869 0.8263617 0.8321875 0.8616473 0.8787733 0.8218932 0.8825824 0.8397739 0.8863894 0.8011865 0.8436499 0.9000410 0.8316847 0.8762681 0.8340966 0.8734859 0.8283005 0.8405725 0.8341358 0.8419759 0.8377518 0.9068047 0.8541742 0.8830026 0.8276402 0.8521807 0.8832966 0.8289601 0.8324822 0.8916074 0.8981259 0.8443712 0.8511542 0.8505073 0.8651371 0.8528394 0.8674619 0.8529859 0.8601277 0.8629975 0.8500153 0.8424866 0.8723932 0.8349535 0.8522218 0.8640110 0.8727913 0.8279569 0.8178829 0.9004246 0.8624345 0.8835323 0.8361707 0.9050998 0.8657628 0.8682856 0.8953201
1.0351435 1.0503275 1.0518129 1.0270790 1.0440444 1.0320191 1.0549663 1.0541622 1.0438402 1.0479886 1.0605435 1.0593705 1.0591210 1.0355321 1.0554840 1.0269696 1.0550317 1.0350698 1.0525192 1.0446856 1.0481544 1.0243138 1.0303804 1.0278155 1.0710784 1.0338327 1.0774480 1.0463762 1.0399623 1.0334308 1.0296183 1.0100763 1.0706048 1.0609441 1.0469476 1.0380131 1.0405869 1.0370288 1.0314669 1.0427068 1.0655468 1.0412807 1.0465760 1.0298932 1.0601357 1.0446607 1.0582403 1.0330801 1.0664981 1.0384794 1.0561555 1.0500328 1.0675627 1.0536506 1.0507758 1.0250063 1.0601973 1.0411690 1.0345092 1.0406336
1.0556510 1.0842420 1.0609967 1.0366989 1.0556450 1.0465716 1.0941217 1.0757346 1.0503691 1.0612056 1.1012326 1.0860081 1.0771630 1.0638807 1.0738757 1.0379577 1.0778176 1.0547070 1.0746785 1.0626424 1.0741548 1.0466678 1.0587246 1.0585102 1.1025284 1.0660920 1.1027174 1.0710329 1.0465859 1.0429100 1.0731340 1.0329192 1.1046707 1.0253760 1.0752578 1.0543494 1.0621676 1.0696639 1.0771829 1.0355995 1.0921730 1.0528712 1.0646737 1.0545205 1.0920885 1.0718783 1.0800658 1.0395893 1.0936428 1.0578900 1.0825160 1.0731848 1.0792363 1.0872090 1.0750378 1.0142682 1.0729878 1.0410390 1.0551708 1.0460661
0.9832072 1.0102220 0.9783200 0.9546205 0.9957685 0.9809988 1.0290803 0.9936225 0.9726252 0.9778439 1.0387813 1.0125207 1.0240217 0.9820002 1.0000674 0.9614544 1.0025014 0.9894659 0.9963033 0.9953187 0.9875097 0.9877167 0.9719549 0.9885513 1.0196628 0.9774773 1.0171278 1.0149224 0.9777461 0.9456301 1.0189627 0.9624153 1.0284182 1.0598765 1.0170477 0.9873999 0.9850976 0.9747148 1.0099338 0.8985156 1.0428892 0.9881314 0.9864662 0.9673740 1.0363771 0.9912287 1.0233778 0.9721755 1.0271637 0.9934323 1.0285183 1.0198623 0.9891123 1.0305337 1.0010249 0.9296447 1.0012426 0.9733877 0.9989926 0.9663441
0.9137787 0.9218941 0.9063499 0.9070192 0.9138382 0.8998757 0.8969351 0.8973084 0.8970042 0.8973339 0.9073399 0.9021693 0.9009953 0.8801812 0.8956507 0.8900752 0.9019567 0.8917847 0.9077909 0.9093498 0.8996400 0.8980125 0.9085567 0.8998112 0.9109111 0.8978916 0.9111056 0.9045631 0.9034597 0.9036271 0.9036850 0.9071948 0.9153965 0.8923559 0.9166519 0.9031335 0.8947847 0.8968070 0.9129230 0.8946815 0.9205918 0.9017592 0.9086911 0.9010538 0.9258911 0.9108183 0.9259108 0.9067713 0.9197951 0.9024884 0.9172189 0.9104560 0.9105626 0.9151762 0.9228840 0.9149155 0.9241482 0.9186046 0.9226476 0.9206864
0.9690705 0.9785972 0.9739116 0.9602767 0.9730243 0.9631115 0.9822892 0.9849501 0.9854493 0.9756330 0.9953420 0.9861366 0.9888730 0.9688305 0.9850125 0.9753991 0.9792073 0.9798381 0.9842176 0.9896012 0.9866315 0.9729308 0.9776768 0.9742497 0.9915390 0.9889663 0.9987412 0.9889964 0.9784144 0.9696009 0.9872136 0.9823167 0.9959075 0.9783307 0.9883378 0.9852333 0.9808371 0.9786477 0.9905665 0.9885763 0.9995288 0.9876880 0.9790842 0.9761800 1.0017812 0.9757932 0.9930321 0.9786232 0.9845627 0.9721024 0.9954266 0.9826732 0.9830071 0.9778582 0.9900674 0.9826875 0.9926970 0.9865397 0.9834812 0.9802921
0.9555029 0.9620682 0.9540613 0.9491050 0.9529675 0.9476462 0.9594713 0.9608493 0.9644038 0.9582968 0.9636968 0.9611660 0.9745792 0.9468186 0.9589273 0.9569407 0.9570805 0.9543837 0.9680706 0.9665990 0.9653721 0.9525823 0.9617444 0.9556163 0.9663272 0.9680845 0.9683000 0.9671135 0.9629512 0.9523855 0.9710819 0.9614130 0.9696778 0.9539088 0.9673481 0.9663910 0.9642905 0.9611267 0.9714402 0.9626069 0.9711524 0.9694988 0.9614673 0.9544429 0.9811470 0.9606795 0.9722637 0.9581497 0.9695245 0.9517899 0.9734367 0.9622751 0.9620761 0.9648196 0.9709345 0.9710601 0.9688210 0.9692876 0.9749190 0.9655217
0.9552147 0.9588416 0.9551936 0.9450291 0.9560793 0.9478891 0.9457670 0.9568360 0.9613206 0.9582755 0.9552208 0.9596532 0.9597591 0.9553066 0.9557420 0.9610177 0.9530050 0.9506371 0.9618236 0.9641673 0.9676150 0.9581825 0.9597201 0.9606024 0.9587577 0.9649430 0.9669292 0.9666278 0.9597423 0.9533800 0.9584529 0.9679494 0.9636718 0.9473176 0.9613523 0.9633613 0.9711097 0.9739019 0.9640825 0.9672824 0.9622431 0.9651519 0.9692963 0.9704221 0.9798992 0.9666588 0.9712774 0.9672384 0.9700356 0.9643891 0.9761400 0.9714585 0.9690517 0.9666382 0.9727623 0.9694010 0.9593623 0.9655816 0.9678228 0.9615356
0.9361887 0.9372481 0.9327453 0.9224387 0.9339336 0.9270019 0.9341851 0.9359413 0.9366414 0.9359101 0.9440807 0.9403247 0.9418317 0.9309897 0.9381378 0.9402178 0.9244016 0.9298728 0.9455669 0.9495015 0.9395340 0.9312557 0.9318827 0.9361450 0.9376199 0.9401299 0.9516561 0.9400952 0.9394003 0.9340321 0.9425086 0.9484512 0.9409256 0.9047892 0.9502014 0.9428342 0.9449194 0.9461863 0.9452564 0.9422452 0.9502474 0.9464995 0.9504013 0.9467319 0.9528592 0.9451718 0.9546619 0.9445478 0.9504152 0.9308192 0.9523335 0.9332081 0.9434625 0.9351981 0.9482745 0.9479012 0.9508395 0.9457882 0.9500818 0.9518337
0.9127832 0.9066336 0.9190611 0.9225058 0.9175538 0.9181551 0.8823972 0.9021610 0.8974078 0.9091263 0.8861134 0.8992298 0.8897863 0.8993313 0.8859895 0.9211302 0.9031377 0.8954974 0.9048432 0.9140177 0.9004940 0.9086546 0.9050097 0.9206992 0.8873503 0.9234463 0.8886043 0.9028282 0.9204777 0.9277320 0.8983520 0.9101244 0.8758583 0.9498893 0.9034259 0.9029781 0.9054562 0.9050505 0.8984582 0.9112143 0.8841782 0.9123160 0.9173453 0.9169186 0.8923066 0.9097892 0.8938872 0.9122718 0.9032484 0.9194953 0.8851967 0.8959496 0.8994185 0.8967137 0.9049541 0.9107109 0.8994525 0.9091896 0.9124148 0.9161606
0.8703916 0.8739590 0.8580857 0.8797121 0.8809532 0.8796022 0.8439041 0.8610833 0.8583433 0.8664141 0.8506852 0.8709924 0.8603518 0.8721841 0.8674369 0.8851481 0.8627047 0.8595168 0.8757628 0.8753574 0.8677005 0.8781367 0.8727984 0.8725761 0.8419789 0.8779582 0.8923990 0.8688987 0.8791578 0.8849318 0.8530065 0.8744082 0.8186592 0.9040333 0.8546035 0.8708341 0.8540819 0.8642875 0.8631424 0.8548008 0.8494955 0.8619524 0.8722015 0.8783967 0.8704219 0.8728449 0.8464180 0.8740508 0.8500613 0.8789708 0.8649273 0.8598047 0.8599191 0.8605322 0.8811461 0.8844054 0.8573051 0.8613129 0.8820578 0.8874185
0.9485018 0.9490537 0.9592630 0.9515532 0.9492421 0.9506865 0.9300860 0.9410284 0.9398891 0.9409800 0.9277255 0.9415705 0.9363324 0.9363238 0.9619272 0.9507111 0.9408732 0.9329690 0.9272954 0.9444142 0.9332793 0.9421093 0.9411530 0.9450779 0.9290298 0.9547111 0.9421046 0.9430571 0.9518512 0.9608358 0.9298049 0.9440816 0.9274663 0.9892932 0.9396798 0.9373754 0.9385774 0.9272373 0.9403059 0.9325084 0.9219213 0.9334811 0.9497305 0.9473574 0.9063073 0.9484002 0.9383959 0.9494904 0.9445042 0.9491616 0.9326803 0.9373960 0.9435764 0.9368003 0.9444475 0.9504673 0.9312780 0.9372544 0.9453489 0.9477964
1.0121143 1.0039602 1.0083709 1.0092783 1.0106143 1.0082323 1.0043908 1.0082491 1.0023561 1.0094238 0.9989811 1.0081729 1.0037239 0.9964001 1.0144530 1.0132428 1.0057601 0.9998366 1.0087899 1.0110773 1.0064166 1.0041845 1.0062023 1.0074126 1.0077781 1.0150014 1.0097572 1.0075380 1.0122987 1.0202515 1.0037857 1.0076765 1.0041370 1.0072799 1.0010060 1.0031067 1.0044499 1.0059393 1.0008167 1.0087944 0.9994310 1.0054927 1.0112870 1.0096470 1.0019716 1.0113000 1.0102973 1.0105075 1.0122496 1.0086092 1.0119571 1.0081659 1.0137960 1.0087691 1.0041347 1.0025269 1.0026541 1.0008460 1.0010675 1.0018636
0.9823739 0.9941050 0.9876813 0.9744738 0.9841205 0.9761596 0.9983853 0.9983704 0.9956622 0.9875655 1.0070756 0.9977568 1.0019406 0.9820817 0.9965377 0.9877054 0.9904064 0.9901869 0.9992227 1.0034772 1.0004139 0.9839655 0.9904996 0.9860682 1.0066055 1.0007923 1.0124385 1.0019270 0.9912874 0.9824056 1.0014549 0.9962683 1.0115335 0.9971190 1.0013187 0.9982626 0.9955794 0.9945064 1.0044618 1.0023987 1.0133517 1.0014291 0.9942796 0.9912566 1.0157676 0.9904356 1.0072170 0.9926539 1.0036510 0.9875436 1.0096788 0.9970099 0.9976841 0.9924939 1.0052097 0.9967747 1.0079201 1.0019052 0.9973943 0.9954817
0.9660783 0.9679339 0.9642614 0.9689444 0.9698094 0.9557320 0.9496633 0.9650780 0.9569379 0.9741663 0.9459404 0.9622924 0.9591485 0.9641014 0.9720675 0.9756676 0.9595984 0.9537752 0.9714618 0.9682597 0.9674764 0.9647158 0.9657246 0.9593048 0.9656222 0.9731943 0.9671085 0.9736768 0.9782311 0.9810886 0.9487896 0.9653532 0.9481170 0.9093484 0.9454210 0.9663909 0.9474799 0.9629008 0.9538523 0.9548628 0.9499059 0.9336756 0.9758438 0.9702779 0.9646100 0.9725637 0.9523406 0.9647052 0.9657515 0.9657714 0.9618081 0.9647729 0.9679141 0.9651957 0.9583156 0.9633306 0.9558137 0.9465260 0.9591228 0.9572900
0.9930307 1.0117902 0.9967080 0.9895554 0.9898942 0.9840123 0.9991514 0.9918116 0.9836497 0.9859485 1.0003203 0.9981304 0.9804716 0.9687079 0.9876705 0.9730998 0.9950653 0.9873284 1.0063863 0.9985411 0.9922709 0.9824544 1.0031857 1.0014001 1.0149498 1.0015442 1.0139554 1.0067386 1.0013749 0.9956163 1.0025916 0.9909735 1.0117540 0.9778361 0.9998231 0.9926206 0.9808911 0.9864539 0.9941847 0.9866015 1.0042431 0.9845662 1.0082023 0.9992229 1.0120424 1.0008240 1.0297650 1.0019512 1.0229080 0.9999321 1.0241064 1.0097697 1.0224135 1.0205396 1.0113099 0.9947375 1.0189703 1.0057376 1.0096393 1.0022229
0.8812690 0.9133906 0.8846622 0.8464484 0.8712495 0.8508372 0.8958657 0.9041107 0.8976359 0.9024715 0.9091591 0.9058992 0.9144026 0.9092300 0.9378960 0.8767703 0.9204266 0.9030546 0.8961096 0.8739051 0.8889523 0.8677984 0.8740627 0.8664257 0.9273961 0.8790203 0.9223093 0.8638041 0.8933498 0.8874811 0.8944086 0.8712677 0.9462568 0.9139339 0.8804823 0.8906172 0.9067985 0.8964515 0.9039974 0.9502777 0.9905712 0.9847386 0.9092300 0.8939406 0.8925441 0.8968897 0.9106434 0.8910110 0.9401654 0.8868360 0.9017810 0.8829563 0.9385774 0.8820423 1.0632168 0.9358850 0.9211974 0.8879325 0.8912416 0.9061969
0.9026884 0.9085560 0.9590291 0.9079428 0.8996503 0.9635566 0.9703016 1.0132905 0.9040583 0.8957763 0.9138670 0.9143550 0.9179332 0.8963133 0.9717219 0.9785605 0.9749126 0.9091907 0.9178924 0.9872370 0.9991408 0.9895315 0.9164222 0.8998295 0.9296598 0.9881275 0.9349244 0.9158622 0.9015908 0.9672857 0.9128911 0.9373468 0.9287394 1.0678723 0.9776795 0.9746459 0.9898831 0.9033561 0.9846277 0.9216135 1.0210615 0.9027019 0.9094785 1.0008722 0.9210458 0.9070856 0.9282644 1.0031880 0.9247359 0.9021047 0.9294513 0.9180288 0.9249988 0.9232709 0.9256411 0.9112318 0.9236290 0.9785222 0.9132788 0.9350281
0.9859328 0.9860647 0.9864216 0.9815206 0.9841374 0.9823463 0.9687456 0.9790920 0.9778145 0.9834526 0.9737917 0.9801195 0.9863435 0.9778753 0.9830422 0.9851946 0.9756012 0.9771150 0.9849169 0.9881063 0.9863764 0.9867723 0.9828010 0.9876575 0.9843583 0.9956442 0.9855063 0.9880481 0.9858365 0.9890025 0.9791975 0.9888109 0.9796735 0.9754321 0.9861066 0.9915168 0.9884772 0.9900367 0.9889428 0.9875035 0.9859245 0.9892830 0.9971817 0.9931826 0.9967832 0.9928495 0.9916768 0.9986186 0.9932454 0.9891193 0.9959972 0.9873339 0.9917379 0.9917247 0.9923446 0.9940595 0.9834797 0.9832607 0.9864060 0.9920332
0.9760487 0.9976685 0.9770029 0.9600372 0.9740562 0.9594290 0.9820109 0.9715654 0.9487628 0.9360080 0.9733075 0.9568805 0.9540053 0.9335367 0.9439145 0.9323651 0.9480080 0.9397667 0.9866944 0.9785828 0.9780257 0.9636534 0.9767564 0.9698409 0.9961381 0.9816240 1.0017105 0.9832167 0.9802718 0.9732633 0.9686451 0.9512963 0.9594239 0.9421179 0.9482462 0.9384214 0.9370767 0.9318038 0.9409062 0.9333024 0.9547848 0.9333326 0.9756327 0.9633697 0.9816240 0.9577016 0.9796745 0.9567477 0.9830076 0.9627699 0.9913346 0.9773818 0.9826479 0.9819986 0.9427040 0.9372583 0.9535934 0.9395656 0.9333691 0.9319637
1.0497400 1.0685346 1.0598156 1.0427578 1.0501195 1.0386586 1.0718766 1.0669354 1.0557656 1.0423102 1.0634225 1.0663474 1.0620479 1.0457759 1.0630156 1.0411807 1.0681853 1.0538861 1.0653166 1.0659746 1.0613408 1.0284345 1.0592394 1.0537118 1.0672535 1.0557822 1.0866313 1.0485525 1.0510668 1.0434330 1.0663532 1.0470854 1.0810284 1.0898785 1.0598944 1.0548974 1.0591632 1.0567564 1.0670997 1.0619308 1.0809585 1.0542121 1.0709698 1.0609806 1.0732524 1.0537800 1.0893867 1.0518991 1.0689475 1.0451684 1.0801430 1.0562540 1.0759680 1.0718535 1.0702976 1.0561339 1.0725014 1.0584214 1.0668893 1.0526151
0.8591939 0.8937189 0.8871966 0.8539830 0.8476595 0.8559349 0.9204602 0.9224531 0.8920952 0.9090874 0.9128875 0.9260676 0.8811211 0.8870121 0.9244542 0.8748576 0.9277528 0.8834926 0.9083883 0.8853555 0.8871018 0.8655358 0.8757751 0.8843967 0.9262392 0.8695969 0.9159727 0.8713061 0.8737400 0.9015838 0.9009487 0.8894546 0.9469521 0.8879903 0.9005949 0.9003490 0.9008119 0.9089923 0.8986458 0.8891755 0.9066806 0.8856774 0.9141773 0.8962715 0.9097845 0.9106128 0.9025045 0.8830811 0.9044903 0.8815403 0.8752629 0.8789976 0.9034083 0.9027340 0.9302673 0.8893375 0.9497279 0.9136537 0.9140890 0.9253731
1.0407518 1.0706836 1.0696271 1.0306052 1.0511009 1.0524465 1.0460919 1.0655029 1.0631193 0.9932431 0.9753246 1.0739119 1.0353329 1.0241327 1.0782088 1.0077337 1.0453248 1.0594627 1.0486580 1.0281826 1.0711750 1.0156903 1.0272858 1.0375932 1.0603927 0.9648728 1.1029819 1.0493915 1.0577936 1.0537496 0.9993304 1.0183523 1.0725645 1.0878196 1.0343843 1.0487062 1.0333864 1.0408617 1.0634514 1.0014209 1.0144916 1.0495774 1.0359388 1.0141829 1.0741308 1.0366833 1.0827804 1.0620211 1.0430270 0.9023664 1.0907862 1.0484552 1.0901690 1.0886685 0.9989014 1.0118575 1.0720837 0.9958298 1.0521189 1.0500811
