X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
0.7540530 0.7701399 0.7641977 0.7468281 0.7496316 0.7519529 0.7786173 0.7942693 0.7630076 0.7902013 0.7672514 0.7964571 0.7596080 0.7707726 0.7882648 0.7579087 0.7919366 0.7684189 0.7754135 0.7636415 0.7668347 0.7532704 0.7589375 0.7603239 0.7839555 0.7580453 0.7759436 0.7567391 0.7652533 0.7780922 0.7744566 0.7804750 0.8016426 0.7302889 0.7798417 0.7833795 0.7808548 0.7978297 0.7815996 0.7578357 0.7833583 0.7859021 0.7928389 0.7772271 0.7723364 0.7885088 0.7666995 0.7674137 0.7871745 0.7697785 0.7598737 0.7581372 0.7741771 0.7652911 0.7927099 0.7789562 0.8109328 0.7864134 0.7897709 0.8106085
0.6938777 0.7219139 0.7219729 0.6759913 0.7060864 0.7180247 0.7043692 0.7475902 0.7450200 0.7037481 0.6992566 0.7480278 0.6793912 0.6797058 0.7510141 0.6502673 0.7210762 0.7478617 0.6821023 0.7065454 0.7409192 0.6754144 0.7098370 0.7385367 0.6969757 0.7175364 0.7405311 0.7045378 0.7431659 0.7385148 0.7298323 0.7479302 0.7632767 0.7511139 0.7419222 0.7713365 0.7116597 0.7345087 0.7648423 0.6743345 0.7241436 0.7696315 0.7122772 0.7106715 0.7452272 0.7015081 0.7390201 0.7427717 0.6906602 0.7113231 0.7388883 0.6835088 0.7307876 0.7236272 0.7260010 0.7357712 0.7743053 0.7371386 0.7759742 0.7759903
0.7396199 0.7361814 0.7371989 0.7392025 0.7325042 0.7349215 0.7617715 0.7633984 0.7588625 0.7597333 0.7550689 0.7601607 0.7469845 0.7420000 0.7566015 0.7495032 0.7630834 0.7622366 0.7484043 0.7384150 0.7450661 0.7420318 0.7413579 0.7405911 0.7349250 0.7403792 0.7372392 0.7369267 0.7313536 0.7451833 0.7763220 0.7739930 0.7743270 0.7338902 0.7707819 0.7772299 0.7682523 0.7699795 0.7764652 0.7607498 0.7686739 0.7745580 0.7534346 0.7515261 0.7597994 0.7557135 0.7425316 0.7501696 0.7468811 0.7368652 0.7424514 0.7436809 0.7339961 0.7374325 0.7769099 0.7751397 0.7796266 0.7825393 0.7795828 0.7817360
0.7773600 0.7751527 0.7641887 0.7732115 0.7686816 0.7632419 0.7824103 0.7848469 0.7769680 0.7838088 0.7848471 0.7833990 0.7741248 0.7758945 0.7821586 0.7831916 0.7854183 0.7816758 0.7722389 0.7756204 0.7671454 0.7868302 0.7686317 0.7667905 0.7712833 0.7717142 0.7651109 0.7684954 0.7702998 0.7683111 0.7956878 0.7972217 0.7950707 0.7749259 0.7930434 0.7962624 0.7895885 0.7902648 0.7968002 0.7899429 0.7909082 0.7958088 0.7822858 0.7795623 0.7786491 0.7813634 0.7799953 0.7751474 0.7742604 0.7841606 0.7680246 0.7708009 0.7682058 0.7628660 0.7958960 0.7974323 0.8010193 0.8037222 0.8007931 0.8046843
0.8238201 0.8403731 0.8381228 0.8252167 0.8293312 0.8302157 0.8492647 0.8517536 0.8382202 0.8522552 0.8428335 0.8527962 0.8283317 0.8374197 0.8508747 0.8392626 0.8533793 0.8369958 0.8449878 0.8407634 0.8386483 0.8302840 0.8318937 0.8324771 0.8464307 0.8244045 0.8413377 0.8318373 0.8378371 0.8456993 0.8516243 0.8499490 0.8633160 0.8110698 0.8458706 0.8594042 0.8503148 0.8531757 0.8474096 0.8339287 0.8489632 0.8545032 0.8476742 0.8459681 0.8399852 0.8469463 0.8440829 0.8417070 0.8440119 0.8405527 0.8282040 0.8293293 0.8363560 0.8357309 0.8641999 0.8439902 0.8726099 0.8604275 0.8595897 0.8709261
0.7267589 0.7316438 0.7332175 0.7141551 0.7234641 0.7110705 0.7561134 0.7647093 0.7508531 0.7655461 0.7485251 0.7571008 0.6855415 0.7298458 0.7518126 0.7437126 0.7602201 0.7353671 0.7437981 0.7208295 0.7334788 0.7421845 0.7367107 0.7420991 0.7602928 0.7502807 0.7493812 0.7385743 0.7592224 0.7652653 0.7880127 0.7831830 0.7779334 0.7773746 0.7710296 0.7663588 0.7575831 0.7644751 0.7576596 0.7350208 0.7660925 0.7737005 0.7558533 0.7579626 0.7489800 0.7505097 0.7406816 0.7495999 0.7568951 0.7673010 0.7392487 0.7359249 0.7575023 0.7456057 0.7838199 0.7698953 0.8018578 0.7896979 0.7884229 0.7954170
0.7556894 0.7691979 0.7740438 0.7615782 0.7670279 0.7682147 0.7717358 0.7836304 0.7799940 0.7700376 0.7711035 0.7621817 0.7799052 0.7629419 0.7824800 0.7939320 0.7814583 0.7873017 0.7760683 0.7828427 0.7797955 0.7701596 0.7752621 0.7776326 0.7729594 0.7820857 0.7820364 0.7778047 0.7786078 0.7823196 0.7610063 0.7641098 0.7660342 0.7330504 0.7709690 0.7665169 0.7625972 0.7673972 0.7709047 0.7500394 0.7710098 0.7739670 0.7683693 0.7681895 0.7705578 0.7656991 0.7669142 0.7777623 0.7829823 0.7731138 0.7713933 0.7646946 0.7673489 0.7659143 0.7688986 0.7639374 0.7675921 0.7641705 0.7730979 0.7743933
0.7669103 0.7742654 0.7876983 0.7872324 0.7731126 0.7756388 0.7800704 0.7911574 0.7803817 0.7728355 0.7795342 0.7717411 0.7877962 0.7776400 0.7798071 0.7874537 0.7861475 0.7899067 0.7857805 0.7912754 0.7890514 0.7802321 0.7853773 0.7815907 0.7909627 0.7941407 0.7944389 0.7928970 0.7793486 0.7862672 0.7688329 0.7719149 0.7716523 0.7389217 0.7684359 0.7687485 0.7658481 0.7778157 0.7726839 0.7550699 0.7678897 0.7720065 0.7767085 0.7817828 0.7770363 0.7727720 0.7742468 0.7821576 0.7763111 0.7796635 0.7764129 0.7693883 0.7817460 0.7737426 0.7757794 0.7700641 0.7717578 0.7697611 0.7784872 0.7659885
0.7529241 0.7462744 0.7444012 0.7451684 0.7489231 0.7436340 0.7597716 0.7655221 0.7601104 0.7588037 0.7529118 0.7546920 0.7442914 0.7509020 0.7565737 0.7560073 0.7609868 0.7572554 0.7547762 0.7669518 0.7544835 0.7491563 0.7573221 0.7573356 0.7571573 0.7584349 0.7509338 0.7525176 0.7523808 0.7580115 0.7672089 0.7701639 0.7762149 0.7296389 0.7703681 0.7758604 0.7659535 0.7653410 0.7756397 0.7510925 0.7752488 0.7749171 0.7630106 0.7595477 0.7632217 0.7630665 0.7635098 0.7659855 0.7593060 0.7546848 0.7583509 0.7571693 0.7475020 0.7513122 0.7726771 0.7711823 0.7759294 0.7762268 0.7882965 0.7842889
0.9059071 0.8996670 0.8992516 0.9043571 0.8990727 0.8991972 0.9089335 0.9066856 0.9073805 0.9115993 0.9061315 0.9066422 0.8985014 0.9012286 0.9078098 0.9067221 0.9120835 0.9095314 0.9089094 0.9130836 0.9073395 0.9047854 0.9066788 0.9077205 0.9109259 0.9128384 0.9118713 0.9100472 0.9116792 0.9107034 0.9156103 0.9150649 0.9164739 0.8801183 0.9144038 0.9182986 0.9080351 0.9088954 0.9170579 0.8982133 0.9167111 0.9167042 0.9121917 0.9074649 0.9087201 0.9095215 0.9092709 0.9075418 0.9086284 0.9075019 0.9091904 0.9071643 0.9028707 0.9029516 0.9182576 0.9163030 0.9205697 0.9254123 0.9254388 0.9221964
0.6822824 0.6864291 0.6733875 0.6843884 0.6756004 0.6782783 0.7054847 0.7061189 0.7012403 0.7060010 0.7008456 0.7020497 0.6930331 0.6878058 0.7066310 0.7023920 0.7057813 0.7054572 0.6984401 0.7014355 0.6998950 0.6875519 0.6909954 0.6924206 0.6958281 0.6981455 0.6938742 0.6932088 0.6999196 0.6924806 0.7178636 0.7192556 0.7168638 0.6496411 0.7201409 0.7215329 0.7078401 0.7049243 0.7191612 0.6965367 0.7176701 0.7149308 0.7041981 0.7006240 0.7051981 0.7031634 0.7026602 0.6998854 0.6966244 0.6952297 0.6893735 0.6898460 0.6809437 0.6810954 0.7224764 0.7197522 0.7275595 0.7321139 0.7376095 0.7293732
0.8448548 0.8113771 0.8377318 0.8419188 0.8361661 0.8356636 0.8456941 0.8409172 0.8518982 0.8535215 0.8235469 0.8186281 0.8429985 0.8405344 0.8488848 0.8484171 0.8558854 0.8502570 0.8482030 0.8515219 0.8347287 0.8304451 0.8376775 0.8352096 0.8469085 0.8477851 0.8454340 0.8421352 0.8455151 0.8416735 0.8582078 0.8568482 0.8668503 0.8312547 0.8673289 0.8720219 0.8605065 0.8582801 0.8596996 0.8386965 0.8709668 0.8698267 0.8598126 0.8542616 0.8612864 0.8590323 0.8610847 0.8571560 0.8490330 0.8473682 0.8506797 0.8477686 0.8455851 0.8424547 0.8637981 0.8582829 0.8658809 0.8700906 0.8731384 0.8672606
0.8383074 0.8264762 0.8304577 0.8353025 0.8289283 0.8291602 0.8470191 0.8491573 0.8493320 0.8509838 0.8456758 0.8457556 0.8361480 0.8396439 0.8483750 0.8492765 0.8568091 0.8518558 0.8399266 0.8486337 0.8401817 0.8383831 0.8410019 0.8411314 0.8402241 0.8415094 0.8401489 0.8393687 0.8441071 0.8427253 0.8636017 0.8650901 0.8635099 0.8266175 0.8629609 0.8655065 0.8558182 0.8575638 0.8563589 0.8448997 0.8643982 0.8643059 0.8504133 0.8469310 0.8424292 0.8460865 0.8451493 0.8442860 0.8427818 0.8386516 0.8359680 0.8346532 0.8342345 0.8315698 0.8658007 0.8651945 0.8664474 0.8721155 0.8765333 0.8709035
0.8706742 0.8834421 0.8844622 0.8719985 0.8748069 0.8777332 0.8974164 0.8990286 0.8846157 0.8984571 0.8902501 0.8995339 0.8806796 0.8928472 0.8986314 0.8873194 0.9004919 0.8852349 0.8939024 0.8869326 0.8886410 0.8854480 0.8774464 0.8839465 0.8955390 0.8738020 0.8933859 0.8851316 0.8894647 0.8949576 0.8931161 0.8913631 0.9029441 0.8726417 0.8871655 0.9013513 0.8938224 0.9023756 0.8883843 0.8898859 0.8895091 0.8959726 0.8953238 0.8917175 0.8860226 0.8932030 0.8871038 0.8910605 0.8924709 0.8921304 0.8786280 0.8798895 0.8861009 0.8906749 0.9041802 0.8859889 0.9042022 0.8958272 0.8900196 0.9054539
0.6916887 0.7230963 0.7231842 0.6943132 0.7072361 0.7054507 0.7378412 0.7457769 0.7120517 0.7438846 0.7301880 0.7450768 0.7004983 0.7236747 0.7399153 0.7251889 0.7453043 0.7150169 0.7273627 0.7187850 0.7242371 0.7163310 0.7071978 0.7114486 0.7399128 0.7054185 0.7285696 0.7033034 0.7222189 0.7375723 0.7248462 0.7200733 0.7499329 0.6395494 0.7244782 0.7312187 0.7326966 0.7424283 0.7208744 0.7107435 0.7298843 0.7381610 0.7350787 0.7274706 0.7280306 0.7379684 0.7172731 0.7113413 0.7310264 0.7243060 0.7015186 0.7046077 0.7283900 0.7180516 0.7409417 0.7137329 0.7557741 0.7346491 0.7293060 0.7551894
0.6787017 0.7066539 0.7040213 0.6842226 0.6865405 0.6959225 0.7173382 0.7250179 0.7010110 0.7250596 0.7047579 0.7244622 0.6840939 0.6979234 0.7259693 0.6943847 0.7325450 0.7100250 0.7098939 0.7085447 0.6972169 0.6978261 0.6954850 0.7025883 0.7267406 0.6985774 0.7215354 0.6954833 0.7159449 0.7350579 0.7079283 0.7082440 0.7380436 0.7161270 0.7059629 0.7196136 0.7200077 0.7267981 0.7117097 0.6842054 0.7090294 0.7099807 0.7491563 0.7423557 0.7171890 0.7408428 0.7334708 0.7302360 0.7463735 0.7370708 0.7244853 0.7281202 0.7377741 0.7338134 0.7393175 0.7072352 0.7435923 0.7235483 0.7352059 0.7437871
0.6654720 0.7093290 0.7056374 0.6632655 0.6917639 0.6785732 0.7123533 0.7078957 0.7058552 0.7116110 0.6857606 0.7110742 0.6656936 0.6986753 0.7227895 0.6892508 0.7333261 0.6699500 0.7190283 0.6931790 0.6762459 0.6827930 0.6480295 0.6855939 0.7280619 0.6983465 0.7086624 0.6683728 0.7068411 0.7186171 0.7025675 0.6670426 0.7246728 0.7031375 0.7031375 0.7160703 0.6964496 0.7110721 0.6977742 0.7038906 0.7043059 0.7096466 0.7171795 0.6680060 0.6845302 0.7079091 0.7020462 0.6962872 0.6979895 0.6875206 0.6699415 0.6807306 0.6807306 0.6667134 0.7257588 0.7270332 0.7386216 0.7150506 0.7258788 0.7295259
0.7166957 0.7406592 0.7416731 0.7144999 0.7307780 0.7308421 0.7514294 0.7561946 0.7242262 0.7584126 0.7498552 0.7564895 0.7293683 0.7223373 0.7566619 0.7199949 0.7613019 0.7380477 0.7472352 0.7321515 0.7427948 0.7353001 0.7291306 0.7334013 0.7642788 0.7392222 0.7506644 0.7315990 0.7438228 0.7581638 0.7443167 0.7462489 0.7766974 0.6856666 0.7493791 0.7526434 0.7513068 0.7615359 0.7453573 0.7263779 0.7626474 0.7582112 0.7718500 0.7704391 0.7554380 0.7687942 0.7546824 0.7474376 0.7797287 0.7734472 0.7527896 0.7502647 0.7714823 0.7636467 0.7696070 0.7453750 0.7911905 0.7677303 0.7737112 0.7859993
0.7043450 0.7190016 0.7158411 0.6879723 0.7007307 0.6974005 0.7029233 0.7377415 0.6944595 0.7306407 0.7078284 0.7341518 0.6758477 0.7126608 0.7375327 0.7144958 0.7346706 0.7034280 0.7232516 0.7087096 0.7014569 0.6942727 0.6970894 0.7012258 0.7373730 0.7074494 0.7184108 0.7090244 0.7231899 0.7371985 0.7105094 0.7160204 0.7371652 0.6578647 0.7200249 0.7091229 0.7185625 0.7323995 0.7112776 0.6848521 0.7138151 0.7166115 0.7429600 0.7246802 0.7042706 0.7326251 0.7234309 0.7051616 0.7341782 0.7289807 0.7101671 0.7093212 0.7306148 0.7199048 0.7413766 0.7091362 0.7553136 0.7245538 0.7383631 0.7511550
0.6873624 0.7176558 0.7004965 0.6891930 0.7028539 0.7071776 0.7172045 0.7197061 0.6816840 0.7191997 0.7158158 0.7196085 0.6816212 0.6945718 0.7236954 0.6941070 0.7279679 0.7046272 0.7031082 0.6981883 0.7068261 0.7003641 0.6884759 0.6978931 0.7274167 0.7067190 0.7181281 0.7002890 0.7024391 0.7205244 0.6983918 0.6986071 0.7320871 0.7084216 0.7039962 0.7081213 0.7095522 0.7204363 0.7095716 0.6832877 0.7191766 0.7248401 0.7216038 0.7087746 0.7173964 0.7192359 0.7043149 0.6952704 0.7079849 0.7033736 0.6932821 0.6877145 0.7126024 0.7123694 0.7277392 0.7070419 0.7480786 0.7144639 0.7295495 0.7375099
0.6866906 0.7044410 0.7007522 0.6652915 0.6866906 0.6750055 0.7122751 0.7235607 0.7045102 0.7171419 0.6935417 0.7229288 0.6742938 0.6872783 0.7223587 0.6849055 0.7263074 0.6933318 0.7078080 0.6963060 0.7065272 0.6787571 0.6930420 0.6947558 0.7171236 0.7114285 0.7056539 0.6982134 0.7113479 0.7243355 0.7050036 0.7063612 0.7298089 0.6455394 0.7034644 0.7126811 0.7121594 0.7189911 0.6977250 0.6781238 0.6940028 0.6932914 0.7255675 0.7151761 0.7038154 0.7203010 0.6986928 0.6914814 0.7304371 0.7073587 0.6962585 0.7005257 0.7104752 0.6981710 0.7226189 0.6853665 0.7414443 0.7260416 0.7095084 0.7387709
0.8602006 0.8224377 0.8765608 0.8785268 0.8752122 0.8691213 0.8545958 0.8356161 0.8798280 0.8752764 0.8313520 0.8275574 0.8560642 0.8470085 0.8714986 0.8621122 0.8780787 0.8706102 0.8705529 0.8711400 0.8427106 0.8308402 0.8350978 0.8270702 0.8693716 0.8654946 0.8677360 0.8608977 0.8594330 0.8512005 0.8452055 0.8341088 0.8635355 0.8186864 0.8776919 0.8740953 0.8579858 0.8522376 0.8400063 0.8147072 0.8853366 0.8780450 0.8585627 0.8505689 0.8742034 0.8702768 0.8840428 0.8739476 0.8592858 0.8478913 0.8753661 0.8688338 0.8602790 0.8564796 0.8536789 0.8437221 0.8558044 0.8557029 0.8767151 0.8666867
0.7485566 0.7482883 0.7251989 0.7408849 0.7287186 0.7145518 0.7547075 0.7599894 0.7538055 0.7644531 0.7566957 0.7546122 0.7429431 0.7376551 0.7588643 0.7604952 0.7644476 0.7702096 0.7408822 0.7517722 0.7478649 0.7554415 0.7521759 0.7387973 0.7477196 0.7490056 0.7440454 0.7513465 0.7489841 0.7451742 0.7741619 0.7814051 0.7684548 0.7299077 0.7705138 0.7738723 0.7675306 0.7596482 0.7707561 0.7563022 0.7675746 0.7700018 0.7373070 0.7354709 0.7387947 0.7467484 0.7436728 0.7306236 0.7317970 0.7333950 0.7259853 0.7223466 0.7182918 0.7131846 0.7817583 0.7754828 0.7774694 0.7931540 0.7780846 0.7846515
0.9504354 0.9544402 0.9521273 0.9489911 0.9487941 0.9493424 0.9615213 0.9618988 0.9580111 0.9610509 0.9575920 0.9613281 0.9486559 0.9518838 0.9597943 0.9564934 0.9621197 0.9578486 0.9565736 0.9543990 0.9518467 0.9503616 0.9521238 0.9515152 0.9573753 0.9546127 0.9557249 0.9509613 0.9535437 0.9552548 0.9652286 0.9653070 0.9686673 0.9351949 0.9670143 0.9677531 0.9626936 0.9639563 0.9643854 0.9524169 0.9640466 0.9649110 0.9605008 0.9601786 0.9570978 0.9587939 0.9559159 0.9548996 0.9570162 0.9558209 0.9523440 0.9480040 0.9510623 0.9508319 0.9704250 0.9663491 0.9732052 0.9689416 0.9732166 0.9730220
0.8081406 0.8225035 0.8103447 0.8050023 0.8080792 0.8034522 0.8436806 0.8487482 0.8464005 0.8504397 0.8368722 0.8577300 0.8469297 0.8179597 0.8575710 0.8308548 0.8680215 0.8582030 0.8250651 0.8251224 0.8217298 0.8160976 0.8230022 0.8192907 0.8433748 0.8239023 0.8302105 0.8097444 0.8204004 0.8213578 0.8733923 0.8767560 0.8864147 0.8379854 0.8807712 0.8817869 0.8703693 0.8609087 0.8773776 0.8633014 0.8706113 0.8778607 0.8673245 0.8612558 0.8572987 0.8652104 0.8581698 0.8541867 0.8549770 0.8534546 0.8428104 0.8371465 0.8472177 0.8385988 0.8833302 0.8624117 0.8930093 0.8917803 0.8994754 0.9063721
0.8893474 0.8806525 0.8987131 0.8914338 0.8958813 0.8977123 0.8863516 0.8813389 0.9063686 0.9068344 0.8915680 0.8927654 0.8863532 0.8929065 0.9031482 0.8905791 0.9048390 0.8979804 0.8949165 0.8852924 0.8869393 0.8832218 0.8880797 0.8811032 0.8956339 0.8892317 0.8959540 0.8827546 0.8848165 0.8926812 0.8702419 0.8606904 0.9008874 0.8551650 0.9061032 0.8941511 0.8828350 0.8883005 0.8876711 0.8639972 0.8967349 0.8948774 0.8898157 0.8871867 0.8934078 0.8921346 0.8914043 0.8854866 0.8938507 0.8886379 0.8941534 0.8825946 0.8904625 0.8888520 0.8843763 0.8893766 0.9001665 0.8881340 0.9073030 0.8991429
0.7667202 0.7591191 0.7598362 0.7561961 0.7593499 0.7547793 0.7655033 0.7632663 0.7632961 0.7658539 0.7543141 0.7598609 0.7497558 0.7540600 0.7595233 0.7530912 0.7682915 0.7637466 0.7654945 0.7656571 0.7659574 0.7580550 0.7576260 0.7601723 0.7561123 0.7620475 0.7680246 0.7595489 0.7621668 0.7674156 0.7972712 0.7865969 0.7925067 0.7518456 0.7903552 0.7880004 0.7793598 0.7833936 0.7998470 0.7633953 0.8156122 0.7979332 0.8167957 0.7922725 0.7862024 0.7768445 0.7925898 0.7799797 0.7858947 0.7746608 0.7805247 0.7711403 0.7737735 0.7709380 0.7853599 0.7778139 0.7826208 0.7816533 0.8134715 0.7836739
0.8353763 0.8452783 0.8453381 0.8379869 0.8343686 0.8382599 0.8550428 0.8694401 0.8544929 0.8608352 0.8418400 0.8574178 0.8402334 0.8494456 0.8560712 0.8435312 0.8589323 0.8478408 0.8527749 0.8466520 0.8461250 0.8375183 0.8401638 0.8430977 0.8597269 0.8402502 0.8562583 0.8386757 0.8417137 0.8565557 0.8434733 0.8452081 0.8580776 0.8211701 0.8435368 0.8439473 0.8543884 0.8505767 0.8434478 0.8439068 0.8471551 0.8449679 0.8544426 0.8506206 0.8403157 0.8542101 0.8372457 0.8432114 0.8517856 0.8439705 0.8379242 0.8326038 0.8471222 0.8452462 0.8509226 0.8502600 0.8633667 0.8480881 0.8479411 0.8597842
0.8733685 0.8719307 0.8667351 0.8647374 0.8687240 0.8677175 0.8935552 0.8917077 0.8902763 0.8940219 0.8931789 0.8936041 0.8858749 0.8846988 0.8945823 0.8923262 0.8947844 0.8941474 0.8832082 0.8836530 0.8807689 0.8800544 0.8776306 0.8773210 0.8788950 0.8797615 0.8752184 0.8778289 0.8790989 0.8757239 0.9009355 0.9002446 0.9017460 0.8576008 0.9014659 0.9025465 0.8920706 0.8959989 0.9013687 0.8789383 0.8987172 0.9030368 0.8829039 0.8778130 0.8840991 0.8807006 0.8811868 0.8750917 0.8739222 0.8702725 0.8679347 0.8674941 0.8599889 0.8579473 0.9028960 0.9002752 0.9065473 0.9066140 0.9090585 0.9076202
0.7675056 0.7604442 0.7540638 0.7604557 0.7644261 0.7518457 0.7766828 0.7701590 0.7703763 0.7803444 0.7550874 0.7662473 0.7672387 0.7832154 0.7948628 0.7921104 0.8149075 0.8039161 0.7660162 0.7744373 0.7701536 0.7582736 0.7636611 0.7700990 0.7926627 0.7629425 0.7717131 0.7439967 0.7668641 0.7515336 0.8024158 0.8055459 0.8192745 0.7464023 0.8074583 0.8231011 0.7906834 0.7503971 0.8240644 0.7445217 0.8110711 0.8195002 0.7768043 0.7663171 0.7664935 0.7584556 0.7673069 0.7566845 0.7512892 0.7512010 0.7731282 0.7652804 0.7577026 0.7617728 0.8081221 0.7580610 0.8108480 0.8275510 0.8484192 0.8136514
0.7481741 0.7560283 0.7735244 0.7501461 0.7468124 0.7645836 0.7320146 0.7759833 0.7761637 0.7500106 0.7303192 0.7711518 0.7020648 0.7319498 0.7775951 0.7435778 0.7679276 0.7821356 0.7486232 0.7607703 0.7679437 0.7406270 0.7552190 0.7746392 0.7569782 0.7704136 0.7938084 0.7711492 0.7865958 0.7843240 0.7699782 0.7765751 0.7861139 0.6977363 0.7706623 0.7970672 0.7523018 0.7688676 0.7923204 0.7371010 0.7620538 0.7996137 0.7612486 0.7561113 0.7869535 0.7488729 0.7801806 0.7805854 0.7403456 0.7618078 0.7931071 0.7474731 0.7789816 0.7770544 0.7682191 0.7721283 0.8051016 0.7847176 0.8073377 0.8039735
0.8245639 0.8185485 0.8183351 0.8237520 0.8169493 0.8186832 0.8399835 0.8401646 0.8397004 0.8417593 0.8392184 0.8393063 0.8322257 0.8339726 0.8388014 0.8402155 0.8447366 0.8416789 0.8231136 0.8303642 0.8234166 0.8212113 0.8219943 0.8215357 0.8196268 0.8233435 0.8201475 0.8180288 0.8232025 0.8200915 0.8483189 0.8472794 0.8480044 0.8034105 0.8481134 0.8521257 0.8384593 0.8383202 0.8479816 0.8279479 0.8509899 0.8508619 0.8237822 0.8196339 0.8226651 0.8196925 0.8219338 0.8197058 0.8132216 0.8113578 0.8127034 0.8070815 0.8071342 0.8054360 0.8527077 0.8496758 0.8597206 0.8648299 0.8674100 0.8631924
0.7989154 0.7889883 0.7834951 0.7923868 0.7831697 0.7820982 0.8116177 0.8081140 0.8051807 0.8108429 0.8044939 0.8043451 0.7943708 0.7969101 0.8061225 0.8089113 0.8128149 0.8095870 0.7991659 0.8051208 0.7919070 0.7912121 0.7960415 0.7950035 0.7989806 0.8033906 0.7951425 0.7941306 0.7977425 0.7947398 0.8334714 0.8318071 0.8286315 0.7870632 0.8311229 0.8342218 0.8168466 0.8159827 0.8315946 0.8103644 0.8323062 0.8330243 0.8109034 0.8052147 0.8043208 0.8049478 0.8039899 0.8022436 0.8013654 0.7971988 0.7941574 0.7945116 0.7878086 0.7874667 0.8400990 0.8374188 0.8447718 0.8518175 0.8534545 0.8484055
0.7517216 0.7871530 0.7910500 0.7408652 0.7533742 0.7887373 0.7389018 0.8017343 0.8007317 0.7516734 0.7434306 0.8001279 0.7157987 0.7445694 0.8042636 0.7426723 0.7763592 0.8055819 0.7409519 0.7577172 0.7956015 0.7373954 0.7541404 0.7945700 0.7353293 0.7582179 0.7949185 0.7559331 0.7977842 0.7959220 0.7726493 0.7926424 0.8206986 0.7520887 0.7924636 0.8303832 0.7524188 0.7902056 0.8290660 0.7597009 0.7809507 0.8334405 0.7629503 0.7595851 0.8025527 0.7417963 0.7896996 0.8034189 0.7226875 0.7558236 0.7918262 0.7206562 0.7880296 0.7851864 0.7808496 0.7954843 0.8463246 0.8066732 0.8526100 0.8501281
0.9204266 0.9215547 0.9234592 0.9223509 0.9216398 0.9225153 0.9347518 0.9342641 0.9327872 0.9361536 0.9329962 0.9351265 0.9295750 0.9310305 0.9349984 0.9335552 0.9366900 0.9334993 0.9233577 0.9222762 0.9190800 0.9171370 0.9200723 0.9181366 0.9214123 0.9197006 0.9208219 0.9154146 0.9211360 0.9212190 0.9305346 0.9302629 0.9318647 0.9105952 0.9323344 0.9326986 0.9279629 0.9285884 0.9296955 0.9202719 0.9282815 0.9310184 0.9202159 0.9191640 0.9156867 0.9176475 0.9185936 0.9163191 0.9171572 0.9147398 0.9147034 0.9104690 0.9134581 0.9121964 0.9324902 0.9301728 0.9387131 0.9372644 0.9408512 0.9394883
0.8307628 0.8438614 0.8415741 0.8296207 0.8397149 0.8412582 0.8565014 0.8566599 0.8487332 0.8582791 0.8571065 0.8582467 0.8434292 0.8432545 0.8565131 0.8517678 0.8600313 0.8518524 0.8466137 0.8463128 0.8469860 0.8423668 0.8390054 0.8408066 0.8481051 0.8406826 0.8486778 0.8401253 0.8466767 0.8491679 0.8586724 0.8550517 0.8661569 0.8249187 0.8594401 0.8639306 0.8545616 0.8553369 0.8567592 0.8451830 0.8627394 0.8649048 0.8532334 0.8527552 0.8541718 0.8521560 0.8529523 0.8521793 0.8526646 0.8510230 0.8422122 0.8480119 0.8466299 0.8456727 0.8661880 0.8523822 0.8729445 0.8691661 0.8709088 0.8724964
0.7819016 0.7737361 0.7728002 0.7841446 0.7735315 0.7772498 0.7252043 0.7485186 0.7525233 0.7635085 0.7133730 0.7482751 0.7293666 0.7418916 0.7204434 0.7657212 0.7488211 0.7509894 0.7530358 0.7601367 0.7567841 0.7597288 0.7587127 0.7602682 0.7462332 0.7703215 0.7397419 0.7615671 0.7746144 0.7812243 0.7354386 0.7677605 0.7282770 0.7494892 0.7477872 0.7667088 0.7417951 0.7456383 0.7459140 0.7357797 0.7342283 0.7598627 0.7516323 0.7566952 0.7292270 0.7534161 0.7318879 0.7547107 0.7504053 0.7708280 0.7383166 0.7483945 0.7499313 0.7433911 0.7589340 0.7719234 0.7623509 0.7719168 0.7835396 0.7882112
